GEO_ID,STATE,COUNTY,NAME,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM
0500000US48487,48,487,"Wilbarger County, Texas",12585,2676,1354,21.26,10.76,5929,1557,47.11,12.37,3980,1412,31.62,11.22
0500000US48489,48,489,"Willacy County, Texas",18100,2406,1641,13.29,9.07,8483,2102,46.87,11.61,7211,1981,39.84,10.94
0500000US48491,48,491,"Williamson County, Texas",587572,233640,60930,39.76,10.37,262327,63460,44.65,10.80,91605,50649,15.59,8.62
0500000US48493,48,493,"Wilson County, Texas",51011,14718,4642,28.85,9.10,25422,5296,49.84,10.38,10871,4722,21.31,9.26
0500000US48495,48,495,"Winkler County, Texas",7913,2260,917,28.56,11.59,3794,1097,47.95,13.86,1859,992,23.49,12.53
0500000US48497,48,497,"Wise County, Texas",69395,19604,5888,28.25,8.48,34421,6470,49.60,9.32,15370,5561,22.15,8.01
0500000US48499,48,499,"Wood County, Texas",44160,11544,4023,26.14,9.11,20208,4595,45.76,10.41,12408,4231,28.10,9.58
0500000US48501,48,501,"Yoakum County, Texas",8713,2164,1106,24.84,12.69,3495,1335,40.11,15.32,3054,1210,35.05,13.88
0500000US48503,48,503,"Young County, Texas",17925,5177,1849,28.88,10.31,8088,2080,45.12,11.60,4660,1862,26.00,10.39
0500000US48505,48,505,"Zapata County, Texas",14179,1862,1326,13.13,9.35,6511,1721,45.92,12.14,5806,1610,40.95,11.36
0500000US48507,48,507,"Zavala County, Texas",11427,1795,1349,15.71,11.81,5894,1766,51.58,15.45,3738,1673,32.71,14.64
0500000US49001,49,001,"Beaver County, Utah",6683,2273,836,34.01,12.50,3322,882,49.71,13.20,1088,678,16.28,10.14
0500000US49003,49,003,"Box Elder County, Utah",55857,21780,5044,38.99,9.03,25672,5181,45.96,9.28,8405,3819,15.05,6.84
0500000US49005,49,005,"Cache County, Utah",124547,52262,12200,41.96,9.80,54788,12233,43.99,9.82,17497,8308,14.05,6.67
0500000US49007,49,007,"Carbon County, Utah",20041,6240,1939,31.14,9.68,8414,2066,41.98,10.31,5387,1651,26.88,8.24
0500000US49009,49,009,"Daggett County, Utah",950,270,158,28.42,16.58,457,171,48.11,18.04,223,144,23.47,15.11
0500000US49011,49,011,"Davis County, Utah",354611,183383,34842,51.71,9.83,135850,34739,38.31,9.80,35378,23497,9.98,6.63
0500000US49013,49,013,"Duchesne County, Utah",19787,6363,1647,32.16,8.32,8779,1727,44.37,8.73,4645,1317,23.48,6.65
0500000US49015,49,015,"Emery County, Utah",10012,3282,978,32.78,9.77,4802,1029,47.96,10.28,1928,797,19.26,7.96
0500000US49017,49,017,"Garfield County, Utah",4905,1438,576,29.32,11.75,2426,622,49.46,12.69,1041,515,21.22,10.49
0500000US49019,49,019,"Grand County, Utah",9721,2592,1216,26.66,12.50,4780,1304,49.17,13.42,2349,1062,24.16,10.93
0500000US49021,49,021,"Iron County, Utah",53880,20786,5743,38.58,10.66,24881,5820,46.18,10.80,8213,4192,15.24,7.78
0500000US49023,49,023,"Juab County, Utah",11957,5386,1230,45.04,10.29,4460,1276,37.30,10.67,2111,933,17.65,7.80
0500000US49025,49,025,"Kane County, Utah",7699,1976,905,25.67,11.75,3726,975,48.40,12.67,1997,801,25.94,10.40
0500000US49027,49,027,"Millard County, Utah",13087,4394,1215,33.58,9.28,6589,1295,50.35,9.89,2104,1024,16.08,7.82
0500000US49029,49,029,"Morgan County, Utah",12124,5412,1435,44.64,11.84,5856,1483,48.30,12.23,856,1063,7.06,8.76
0500000US49031,49,031,"Piute County, Utah",1442,354,190,24.55,13.18,695,209,48.20,14.51,393,178,27.25,12.33
0500000US49033,49,033,"Rich County, Utah",2482,691,338,27.84,13.60,986,357,39.73,14.37,805,277,32.43,11.17
0500000US49035,49,035,"Salt Lake County, Utah",1150938,498328,118929,43.30,10.33,485120,121554,42.15,10.56,167490,89802,14.55,7.80
0500000US49037,49,037,"San Juan County, Utah",15091,3461,1364,22.93,9.04,6092,1634,40.37,10.83,5538,1469,36.70,9.73
0500000US49039,49,039,"Sanpete County, Utah",28311,9932,2470,35.08,8.73,12445,2592,43.96,9.16,5934,1978,20.96,6.99
0500000US49041,49,041,"Sevier County, Utah",21455,6802,1968,31.70,9.17,10119,2062,47.16,9.61,4534,1576,21.13,7.34
0500000US49043,49,043,"Summit County, Utah",42076,16721,4265,39.74,10.14,19960,4468,47.44,10.62,5395,3376,12.82,8.02
0500000US49045,49,045,"Tooele County, Utah",72083,33602,8109,46.62,11.25,30324,8147,42.07,11.30,8157,5625,11.32,7.80
0500000US49047,49,047,"Uintah County, Utah",35633,10849,3397,30.45,9.53,16483,3568,46.26,10.01,8301,2703,23.30,7.59
0500000US49049,49,049,"Utah County, Utah",625730,270050,62212,43.16,9.94,277161,62056,44.29,9.92,78519,41340,12.55,6.61
0500000US49051,49,051,"Wasatch County, Utah",33872,15770,3262,46.56,9.63,14154,3353,41.79,9.90,3948,2459,11.66,7.26
0500000US49053,49,053,"Washington County, Utah",175861,54525,16541,31.00,9.41,86111,17137,48.97,9.74,35225,13265,20.03,7.54
0500000US49055,49,055,"Wayne County, Utah",2711,777,367,28.66,13.53,1191,393,43.93,14.49,743,319,27.41,11.76
0500000US49057,49,057,"Weber County, Utah",258576,116484,26535,45.05,10.26,107626,26701,41.62,10.33,34466,18889,13.33,7.31
0500000US50001,50,001,"Addison County, Vermont",34287,13054,2988,38.07,8.71,15527,3058,45.29,8.92,5706,2389,16.64,6.97
0500000US50003,50,003,"Bennington County, Vermont",34599,12579,3796,36.36,10.97,15285,3856,44.18,11.15,6735,3109,19.47,8.99
0500000US50005,50,005,"Caledonia County, Vermont",29249,10109,2760,34.56,9.44,12950,2825,44.28,9.66,6190,2219,21.16,7.59
0500000US50007,50,007,"Chittenden County, Vermont",155190,67961,15456,43.79,9.96,60884,15399,39.23,9.92,26345,11444,16.98,7.37
0500000US50009,50,009,"Essex County, Vermont",6163,1696,641,27.52,10.39,2618,662,42.48,10.74,1849,532,30.00,8.63
0500000US50011,50,011,"Franklin County, Vermont",49212,21569,4568,43.83,9.28,20120,4613,40.88,9.37,7523,3437,15.29,6.98
0500000US50013,50,013,"Grand Isle County, Vermont",7235,2712,766,37.48,10.58,3121,782,43.14,10.81,1402,607,19.38,8.40
0500000US50015,50,015,"Lamoille County, Vermont",24798,9102,2516,36.70,10.15,11514,2556,46.43,10.31,4182,1946,16.86,7.85
0500000US50017,50,017,"Orange County, Vermont",28440,10745,2689,37.78,9.46,12522,2751,44.03,9.67,5173,2152,18.19,7.57
0500000US50019,50,019,"Orleans County, Vermont",26586,8897,2425,33.46,9.12,11777,2486,44.30,9.35,5912,1973,22.24,7.42
0500000US50021,50,021,"Rutland County, Vermont",56595,20798,5823,36.75,10.29,23746,5888,41.96,10.40,12051,4676,21.29,8.26
0500000US50023,50,023,"Washington County, Vermont",56188,22370,5744,39.81,10.22,23844,5809,42.44,10.34,9974,4515,17.75,8.03
0500000US50025,50,025,"Windham County, Vermont",41462,13640,4435,32.90,10.70,18873,4558,45.52,10.99,8949,3625,21.58,8.74
0500000US50027,50,027,"Windsor County, Vermont",54693,19253,5417,35.20,9.90,24725,5569,45.21,10.18,10715,4415,19.59,8.07
0500000US51001,51,001,"Accomack County, Virginia",32222,8035,3296,24.94,10.23,14607,3728,45.33,11.57,9580,3450,29.73,10.71
0500000US51003,51,003,"Albemarle County, Virginia",103568,43152,10262,41.67,9.91,42401,10674,40.94,10.31,18015,8842,17.39,8.54
0500000US51005,51,005,"Alleghany County, Virginia",14821,3936,1538,26.56,10.37,7017,1648,47.34,11.12,3868,1457,26.10,9.83
0500000US51007,51,007,"Amelia County, Virginia",13145,4644,1523,35.33,11.58,5380,1628,40.93,12.38,3121,1437,23.74,10.93
0500000US51009,51,009,"Amherst County, Virginia",30699,10255,3163,33.40,10.30,12771,3402,41.60,11.08,7673,3007,24.99,9.80
0500000US51011,51,011,"Appomattox County, Virginia",15911,4802,1582,30.18,9.94,6853,1698,43.07,10.67,4256,1493,26.75,9.39
0500000US51013,51,013,"Arlington County, Virginia",235669,108407,27177,46.00,11.53,92329,27434,39.18,11.64,34933,20644,14.82,8.76
0500000US51015,51,015,"Augusta County, Virginia",73217,26051,6732,35.58,9.19,30982,7156,42.32,9.77,16184,6188,22.10,8.45
0500000US51017,51,017,"Bath County, Virginia",4147,1103,590,26.60,14.22,1914,637,46.15,15.36,1130,569,27.25,13.71
0500000US51019,51,019,"Bedford County, Virginia",78914,28862,7604,36.57,9.64,32596,8025,41.31,10.17,17456,6827,22.12,8.65
0500000US51021,51,021,"Bland County, Virginia",5653,1678,690,29.68,12.21,2441,736,43.18,13.01,1534,644,27.14,11.39
0500000US51023,51,023,"Botetourt County, Virginia",33263,14480,3434,43.53,10.32,12629,3607,37.97,10.84,6154,3061,18.50,9.20
0500000US51025,51,025,"Brunswick County, Virginia",14142,3372,1457,23.84,10.30,6013,1665,42.52,11.77,4757,1575,33.64,11.13
0500000US51027,51,027,"Buchanan County, Virginia",20105,5843,2136,29.06,10.62,8048,2260,40.03,11.24,6214,1948,30.91,9.69
0500000US51029,51,029,"Buckingham County, Virginia",15060,4256,1494,28.26,9.92,6347,1636,42.14,10.86,4457,1485,29.59,9.86
0500000US51031,51,031,"Campbell County, Virginia",54603,17131,5389,31.37,9.87,25855,5660,47.35,10.37,11617,4796,21.28,8.78
0500000US51033,51,033,"Caroline County, Virginia",30346,8883,3693,29.27,12.17,14947,3998,49.26,13.18,6516,3435,21.47,11.32
0500000US51035,51,035,"Carroll County, Virginia",29760,9063,3130,30.45,10.52,13013,3351,43.73,11.26,7684,2928,25.82,9.84
0500000US51036,51,036,"Charles City County, Virginia",6963,1851,626,26.58,8.99,2993,706,42.98,10.14,2119,667,30.43,9.58
0500000US51037,51,037,"Charlotte County, Virginia",11779,2898,1223,24.60,10.38,4782,1333,40.60,11.32,4099,1206,34.80,10.24
0500000US51041,51,041,"Chesterfield County, Virginia",348886,148666,34759,42.61,9.96,142550,35240,40.86,10.10,57670,27318,16.53,7.83
0500000US51043,51,043,"Clarke County, Virginia",14572,5868,1648,40.27,11.31,5687,1765,39.03,12.11,3017,1545,20.70,10.60
0500000US51045,51,045,"Craig County, Virginia",5122,2213,691,43.21,13.50,1711,733,33.40,14.31,1198,631,23.39,12.33
0500000US51047,51,047,"Culpeper County, Virginia",51414,18352,5004,35.69,9.73,23000,5258,44.73,10.23,10062,4406,19.57,8.57
0500000US51049,51,049,"Cumberland County, Virginia",9932,2976,1195,29.96,12.03,3910,1310,39.37,13.19,3046,1191,30.67,11.99
0500000US51051,51,051,"Dickenson County, Virginia",13886,3362,1470,24.21,10.58,5936,1555,42.75,11.19,4588,1333,33.04,9.60
0500000US51053,51,053,"Dinwiddie County, Virginia",28336,9506,3090,33.55,10.90,11968,3249,42.24,11.46,6862,2777,24.22,9.80
0500000US51057,51,057,"Essex County, Virginia",10953,2723,1164,24.86,10.63,3989,1305,36.42,11.92,4241,1210,38.72,11.04
0500000US51059,51,059,"Fairfax County, Virginia",1140335,514690,118887,45.13,10.43,457788,122345,40.15,10.73,167857,96176,14.72,8.43
0500000US51061,51,061,"Fauquier County, Virginia",71126,30884,7072,43.42,9.94,27907,7257,39.24,10.20,12335,5817,17.34,8.18
0500000US51063,51,063,"Floyd County, Virginia",15749,4783,1692,30.37,10.75,7436,1796,47.22,11.40,3530,1548,22.41,9.83
0500000US51065,51,065,"Fluvanna County, Virginia",26073,10784,2712,41.36,10.40,10596,2819,40.64,10.81,4693,2348,18.00,9.01
0500000US51067,51,067,"Franklin County, Virginia",55249,16188,5346,29.30,9.68,25755,5735,46.62,10.38,13306,5031,24.08,9.11
0500000US51069,51,069,"Frederick County, Virginia",88392,34320,8599,38.83,9.73,38225,8783,43.24,9.94,15847,6929,17.93,7.84
0500000US51071,51,071,"Giles County, Virginia",16720,5183,1735,31.00,10.38,7237,1833,43.28,10.96,4300,1570,25.72,9.39
0500000US51073,51,073,"Gloucester County, Virginia",37348,14642,3851,39.20,10.31,15079,4018,40.37,10.76,7627,3359,20.42,8.99
0500000US51075,51,075,"Goochland County, Virginia",22844,8914,2503,39.02,10.96,9072,2633,39.71,11.52,4858,2254,21.27,9.87
0500000US51077,51,077,"Grayson County, Virginia",14660,3748,1477,25.57,10.08,6230,1591,42.50,10.85,4682,1406,31.94,9.59
0500000US51079,51,079,"Greene County, Virginia",19819,7066,2121,35.65,10.70,9118,2242,46.01,11.31,3635,1897,18.34,9.57
0500000US51081,51,081,"Greensville County, Virginia",7922,1870,871,23.61,11.00,3152,994,39.79,12.55,2900,936,36.61,11.81
0500000US51083,51,083,"Halifax County, Virginia",33557,8001,3210,23.84,9.57,13352,3582,39.79,10.67,12204,3327,36.37,9.91
0500000US51085,51,085,"Hanover County, Virginia",106254,48135,10336,45.30,9.73,41756,10448,39.30,9.83,16363,8127,15.40,7.65
0500000US51087,51,087,"Henrico County, Virginia",329709,138059,33622,41.87,10.20,132521,34503,40.19,10.46,59129,27412,17.93,8.31
0500000US51089,51,089,"Henry County, Virginia",50253,14639,4793,29.13,9.54,20783,5287,41.36,10.52,14831,4821,29.51,9.59
0500000US51091,51,091,"Highland County, Virginia",2190,569,292,25.98,13.32,1062,323,48.49,14.77,559,296,25.53,13.50
0500000US51093,51,093,"Isle of Wight County, Virginia",37109,14513,3608,39.11,9.72,14993,3762,40.40,10.14,7603,3169,20.49,8.54
0500000US51095,51,095,"James City County, Virginia",75977,28751,7271,37.84,9.57,34178,7558,44.98,9.95,13048,6264,17.17,8.25
0500000US51097,51,097,"King and Queen County, Virginia",7025,2358,853,33.57,12.14,2653,935,37.77,13.30,2014,850,28.67,12.10
0500000US51099,51,099,"King George County, Virginia",26836,10147,2693,37.81,10.04,12306,2839,45.86,10.58,4383,2382,16.33,8.88
0500000US51101,51,101,"King William County, Virginia",17148,6800,1914,39.65,11.16,7123,2012,41.54,11.73,3225,1698,18.81,9.90
0500000US51103,51,103,"Lancaster County, Virginia",10578,2488,973,23.52,9.19,4766,1148,45.06,10.86,3324,1102,31.42,10.42
0500000US51105,51,105,"Lee County, Virginia",22183,5316,2325,23.96,10.48,8513,2463,38.38,11.10,8354,2122,37.66,9.57
0500000US51107,51,107,"Loudoun County, Virginia",412479,216717,40201,52.54,9.75,147931,41110,35.86,9.97,47831,31264,11.60,7.58
0500000US51109,51,109,"Louisa County, Virginia",37584,11504,3734,30.61,9.94,17137,3979,45.60,10.59,8943,3457,23.79,9.20
0500000US51111,51,111,"Lunenburg County, Virginia",11226,3073,1176,27.37,10.47,4464,1310,39.76,11.66,3689,1210,32.86,10.77
0500000US51113,51,113,"Madison County, Virginia",13258,4843,1476,36.53,11.13,5926,1578,44.70,11.90,2489,1383,18.77,10.43
0500000US51115,51,115,"Mathews County, Virginia",8834,2907,1083,32.91,12.26,3535,1196,40.02,13.54,2392,1094,27.08,12.38
0500000US51117,51,117,"Mecklenburg County, Virginia",30092,7396,2834,24.58,9.42,12736,3186,42.32,10.59,9960,2976,33.10,9.89
0500000US51119,51,119,"Middlesex County, Virginia",10363,2271,1059,21.91,10.22,4801,1190,46.33,11.48,3291,1110,31.76,10.71
0500000US51121,51,121,"Montgomery County, Virginia",89253,33107,9211,37.09,10.32,40190,9299,45.03,10.42,15956,7019,17.88,7.86
0500000US51125,51,125,"Nelson County, Virginia",14930,4002,1622,26.81,10.86,6779,1778,45.41,11.91,4149,1608,27.79,10.77
0500000US51127,51,127,"New Kent County, Virginia",22644,8878,2237,39.21,9.88,10262,2373,45.32,10.48,3504,2044,15.47,9.02
0500000US51131,51,131,"Northampton County, Virginia",11633,3300,1095,28.37,9.41,4771,1260,41.01,10.83,3562,1190,30.62,10.23
0500000US51133,51,133,"Northumberland County, Virginia",12095,2683,1269,22.18,10.49,5454,1503,45.09,12.43,3958,1440,32.72,11.90
0500000US51135,51,135,"Nottoway County, Virginia",13624,3953,1566,29.01,11.49,6044,1737,44.36,12.75,3627,1614,26.62,11.85
0500000US51137,51,137,"Orange County, Virginia",36672,13915,3755,37.94,10.24,15187,3926,41.41,10.71,7570,3292,20.64,8.98
0500000US51139,51,139,"Page County, Virginia",23827,8579,2349,36.01,9.86,10202,2482,42.82,10.42,5046,2119,21.18,8.89
0500000US51141,51,141,"Patrick County, Virginia",17485,4806,1843,27.49,10.54,7422,1990,42.45,11.38,5257,1766,30.07,10.10
0500000US51143,51,143,"Pittsylvania County, Virginia",59466,18538,5571,31.17,9.37,24921,6029,41.91,10.14,16007,5379,26.92,9.04
0500000US51145,51,145,"Powhatan County, Virginia",28567,12454,3074,43.60,10.76,10895,3234,38.14,11.32,5218,2751,18.27,9.63
0500000US51147,51,147,"Prince Edward County, Virginia",19032,5630,2254,29.58,11.84,8090,2466,42.51,12.96,5312,2235,27.91,11.74
0500000US51149,51,149,"Prince George County, Virginia",34619,13896,3667,40.14,10.59,14449,3877,41.74,11.20,6274,3278,18.12,9.47
0500000US51153,51,153,"Prince William County, Virginia",469103,190330,46794,40.57,9.98,206910,49162,44.11,10.48,71863,39773,15.32,8.48
0500000US51155,51,155,"Pulaski County, Virginia",33207,11192,3355,33.70,10.10,13359,3568,40.23,10.75,8656,3099,26.07,9.33
0500000US51157,51,157,"Rappahannock County, Virginia",7343,1856,883,25.28,12.02,3776,958,51.42,13.05,1711,855,23.30,11.64
0500000US51159,51,159,"Richmond County, Virginia",7495,2032,859,27.11,11.46,3154,954,42.08,12.73,2309,879,30.81,11.73
0500000US51161,51,161,"Roanoke County, Virginia",92841,40129,9084,43.22,9.78,37761,9218,40.67,9.93,14951,7363,16.10,7.93
0500000US51163,51,163,"Rockbridge County, Virginia",22158,7527,2179,33.97,9.83,10067,2350,45.43,10.61,4564,2078,20.60,9.38
0500000US51165,51,165,"Rockingham County, Virginia",80650,26992,7487,33.47,9.28,35847,7913,44.45,9.81,17811,6714,22.08,8.32
0500000US51167,51,167,"Russell County, Virginia",26418,7069,2783,26.76,10.53,11031,2935,41.76,11.11,8318,2505,31.49,9.48
0500000US51169,51,169,"Scott County, Virginia",20976,5772,1983,27.52,9.45,9291,2112,44.29,10.07,5913,1842,28.19,8.78
0500000US51171,51,171,"Shenandoah County, Virginia",43525,13507,4266,31.03,9.80,20284,4572,46.60,10.50,9734,3973,22.36,9.13
0500000US51173,51,173,"Smyth County, Virginia",29805,8969,2945,30.09,9.88,13129,3115,44.05,10.45,7707,2686,25.86,9.01
0500000US51175,51,175,"Southampton County, Virginia",16158,6109,1717,37.81,10.63,6127,1878,37.92,11.62,3922,1706,24.27,10.56
0500000US51177,51,177,"Spotsylvania County, Virginia",136215,60403,12975,44.34,9.53,53724,13198,39.44,9.69,22088,10327,16.22,7.58
0500000US51179,51,179,"Stafford County, Virginia",151309,74555,14919,49.27,9.86,58228,15007,38.48,9.92,18526,11230,12.24,7.42
0500000US51181,51,181,"Surry County, Virginia",6422,1921,688,29.91,10.71,2611,766,40.66,11.92,1890,712,29.43,11.08
0500000US51183,51,183,"Sussex County, Virginia",8710,2110,900,24.23,10.34,3915,1020,44.95,11.71,2685,965,30.83,11.08
0500000US51185,51,185,"Tazewell County, Virginia",39213,11572,4061,29.51,10.36,16214,4313,41.35,11.00,11427,3735,29.14,9.52
0500000US51187,51,187,"Warren County, Virginia",39772,14954,4142,37.60,10.42,18031,4268,45.34,10.73,6787,3459,17.06,8.70
0500000US51191,51,191,"Washington County, Virginia",52326,16591,5120,31.71,9.79,22186,5430,42.40,10.38,13549,4674,25.89,8.93
0500000US51193,51,193,"Westmoreland County, Virginia",18015,4501,1835,24.98,10.19,7937,2057,44.06,11.42,5577,1898,30.96,10.53
0500000US51195,51,195,"Wise County, Virginia",34922,10200,3612,29.21,10.34,14649,3787,41.95,10.85,10073,3198,28.84,9.16
0500000US51197,51,197,"Wythe County, Virginia",28661,9721,2905,33.92,10.14,12540,3071,43.75,10.72,6400,2636,22.33,9.20
0500000US51199,51,199,"York County, Virginia",68280,31554,7004,46.21,10.26,27350,7058,40.06,10.34,9376,5362,13.73,7.85
0500000US51510,51,510,"Alexandria city, Virginia",158483,67544,17787,42.62,11.22,62244,18384,39.27,11.60,28695,14623,18.11,9.23
0500000US51520,51,520,"Bristol city, Virginia",16609,5603,2013,33.73,12.12,6933,2026,41.74,12.20,4073,1583,24.52,9.53
0500000US51530,51,530,"Buena Vista city, Virginia",6062,2266,829,37.38,13.67,1958,877,32.30,14.47,1838,754,30.32,12.43
0500000US51540,51,540,"Charlottesville city, Virginia",45413,15519,5078,34.17,11.18,20383,5135,44.88,11.31,9511,4009,20.94,8.83
0500000US51550,51,550,"Chesapeake city, Virginia",241640,106512,24875,44.08,10.29,93148,25558,38.55,10.58,41980,20552,17.37,8.51
0500000US51570,51,570,"Colonial Heights city, Virginia",17367,6841,1974,39.39,11.36,6694,2011,38.54,11.58,3832,1611,22.06,9.27
0500000US51580,51,580,"Covington city, Virginia",5452,2042,695,37.45,12.75,2276,740,41.75,13.57,1134,640,20.80,11.74
0500000US51590,51,590,"Danville city, Virginia",39155,11065,4200,28.26,10.73,15723,4431,40.16,11.32,12367,3816,31.58,9.75
0500000US51595,51,595,"Emporia city, Virginia",5346,1174,631,21.96,11.80,2051,739,38.37,13.83,2121,709,39.67,13.25
0500000US51600,51,600,"Fairfax city, Virginia",23900,9969,2718,41.71,11.37,10460,2765,43.77,11.57,3471,2164,14.52,9.06
0500000US51610,51,610,"Falls Church city, Virginia",14609,7348,1782,50.30,12.20,6114,1779,41.85,12.17,1147,1331,7.85,9.11
0500000US51620,51,620,"Franklin city, Virginia",7965,1913,881,24.02,11.06,3681,1007,46.21,12.64,2371,941,29.77,11.82
0500000US51630,51,630,"Fredericksburg city, Virginia",26614,10016,3224,37.63,12.12,11202,3308,42.09,12.43,5396,2644,20.28,9.93
0500000US51640,51,640,"Galax city, Virginia",6347,1419,767,22.36,12.09,2675,828,42.15,13.04,2253,738,35.50,11.62
0500000US51650,51,650,"Hampton city, Virginia",131735,43491,14551,33.01,11.05,57991,15485,44.02,11.75,30253,13424,22.97,10.19
0500000US51660,51,660,"Harrisonburg city, Virginia",45931,14378,5444,31.30,11.85,19993,5595,43.53,12.18,11560,4420,25.17,9.62
0500000US51670,51,670,"Hopewell city, Virginia",22529,7191,2757,31.92,12.24,9120,2898,40.48,12.86,6218,2452,27.60,10.88
0500000US51678,51,678,"Lexington city, Virginia",6155,1563,783,25.39,12.72,2922,899,47.47,14.60,1670,735,27.13,11.93
0500000US51680,51,680,"Lynchburg city, Virginia",72251,25501,8072,35.30,11.17,33026,8149,45.71,11.28,13724,6398,18.99,8.86
0500000US51683,51,683,"Manassas city, Virginia",41085,12522,4454,30.48,10.84,21082,4748,51.31,11.56,7481,3947,18.21,9.61
0500000US51685,51,685,"Manassas Park city, Virginia",17478,6619,2162,37.87,12.37,8955,2297,51.24,13.14,1904,1879,10.89,10.75
0500000US51690,51,690,"Martinsville city, Virginia",12414,3574,1308,28.79,10.53,5205,1428,41.93,11.50,3635,1259,29.28,10.14
0500000US51700,51,700,"Newport News city, Virginia",174819,59600,18792,34.09,10.75,77193,19916,44.16,11.39,38026,16844,21.75,9.63
0500000US51710,51,710,"Norfolk city, Virginia",234940,73703,24538,31.37,10.44,111659,26150,47.53,11.13,49578,21724,21.10,9.25
0500000US51720,51,720,"Norton city, Virginia",3981,1034,562,25.97,14.11,2118,592,53.20,14.87,829,502,20.82,12.62
0500000US51730,51,730,"Petersburg city, Virginia",31337,7418,3480,23.67,11.11,13132,3757,41.91,11.99,10787,3333,34.42,10.64
0500000US51735,51,735,"Poquoson city, Virginia",12271,4951,1420,40.35,11.57,5277,1408,43.00,11.48,2043,1049,16.65,8.55
0500000US51740,51,740,"Portsmouth city, Virginia",92774,31010,10839,33.43,11.68,38865,11635,41.89,12.54,22899,10056,24.68,10.84
0500000US51750,51,750,"Radford city, Virginia",14871,5927,1883,39.86,12.66,5072,1860,34.11,12.50,3872,1338,26.04,9.00
0500000US51760,51,760,"Richmond city, Virginia",220876,78744,25221,35.65,11.42,86322,26574,39.08,12.03,55810,22414,25.27,10.15
0500000US51770,51,770,"Roanoke city, Virginia",98520,33388,10704,33.89,10.87,40455,11137,41.06,11.30,24677,9187,25.05,9.32
0500000US51775,51,775,"Salem city, Virginia",23704,8718,2462,36.78,10.39,10583,2465,44.65,10.40,4403,1924,18.57,8.11
0500000US51790,51,790,"Staunton city, Virginia",24489,10250,2844,41.86,11.61,9997,2854,40.82,11.66,4242,2249,17.32,9.18
0500000US51800,51,800,"Suffolk city, Virginia",91478,36804,9817,40.23,10.73,35901,10245,39.25,11.20,18773,8509,20.52,9.30
0500000US51810,51,810,"Virginia Beach city, Virginia",447014,191053,47297,42.74,10.58,188457,48511,42.16,10.85,67504,38646,15.10,8.65
0500000US51820,51,820,"Waynesboro city, Virginia",22630,8064,2864,35.63,12.66,9444,2904,41.73,12.83,5122,2292,22.63,10.13
0500000US51830,51,830,"Williamsburg city, Virginia",10793,3249,1285,30.10,11.91,5433,1344,50.34,12.45,2111,1143,19.56,10.59
0500000US51840,51,840,"Winchester city, Virginia",27196,9359,3142,34.41,11.55,11807,3278,43.41,12.05,6030,2724,22.17,10.02
0500000US53001,53,001,"Adams County, Washington",19955,4555,1969,22.83,9.87,10245,2410,51.34,12.08,5155,2101,25.83,10.53
0500000US53003,53,003,"Asotin County, Washington",22535,7700,2461,34.17,10.92,10428,2572,46.27,11.41,4407,2013,19.56,8.93
0500000US53005,53,005,"Benton County, Washington",203667,69153,21301,33.95,10.46,95351,22665,46.82,11.13,39163,17504,19.23,8.59
0500000US53007,53,007,"Chelan County, Washington",76852,20675,7701,26.90,10.02,36422,8490,47.39,11.05,19755,6949,25.71,9.04
0500000US53009,53,009,"Clallam County, Washington",76347,18633,7144,24.41,9.36,39301,8068,51.48,10.57,18413,6901,24.12,9.04
0500000US53011,53,011,"Clark County, Washington",487084,185902,49545,38.17,10.17,221810,51398,45.54,10.55,79372,38230,16.30,7.85
0500000US53013,53,013,"Columbia County, Washington",3978,1333,478,33.51,12.02,1580,544,39.72,13.67,1065,468,26.77,11.75
0500000US53015,53,015,"Cowlitz County, Washington",110217,36097,11373,32.75,10.32,52809,11968,47.91,10.86,21311,9188,19.34,8.34
0500000US53017,53,017,"Douglas County, Washington",43417,11107,4149,25.58,9.56,22020,4541,50.72,10.46,10290,3666,23.70,8.44
0500000US53019,53,019,"Ferry County, Washington",7603,1477,743,19.43,9.77,3761,861,49.47,11.33,2365,757,31.11,9.95
0500000US53021,53,021,"Franklin County, Washington",92557,24017,9148,25.95,9.88,46724,10233,50.48,11.06,21816,8136,23.57,8.79
0500000US53023,53,023,"Garfield County, Washington",2225,626,296,28.13,13.32,884,330,39.73,14.83,715,276,32.13,12.42
0500000US53025,53,025,"Grant County, Washington",97176,26497,9792,27.27,10.08,46139,10930,47.48,11.25,24540,8847,25.25,9.10
0500000US53027,53,027,"Grays Harbor County, Washington",72919,22433,6894,30.76,9.45,35072,7577,48.10,10.39,15414,6232,21.14,8.55
0500000US53029,53,029,"Island County, Washington",85082,26621,8099,31.29,9.52,43560,8829,51.20,10.38,14901,7129,17.51,8.38
0500000US53031,53,031,"Jefferson County, Washington",31801,7042,3122,22.14,9.82,15393,3603,48.40,11.33,9366,3175,29.45,9.98
0500000US53033,53,033,"King County, Washington",2233666,904076,224177,40.47,10.04,986569,233812,44.17,10.47,343021,172797,15.36,7.74
0500000US53035,53,035,"Kitsap County, Washington",270999,104025,25229,38.39,9.31,127474,25965,47.04,9.58,39500,19021,14.58,7.02
