FIPS,AREA_SQMI,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,num_beds,dem_pct,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,first_yr_cases,E_TOTPOP,case_pct
5131,531.8947596,20.3,4.9,25084.0,16.8,15.2,24.2,18.8,10.0,30.0,3.4,9.3,4.2,3.5,6.7,1.5,0.8016,0.3981,0.5834,0.7351,2.5182,0.672,0.2273,0.7529,0.7638,0.7679,2.5119,0.852,0.6921,0.8647,1.5568,0.8351,0.8653,0.1866,0.8348,0.6425,0.3457,2.8749,0.6998,9.4618,0.8328,10.7,870.0,30.73186253712346,85.88852824,69.31884873,68.5852462,64.09092116,83.52326089,81.35496173,96.3,10.70720423,87.19429839,68.35528558,86.62039052,23383.0,78.51744268,80.18792629,67.98287284,74.69746506,78.0905598,74.67426115,71.23530036,15036,127461,11.796549532798267
5145,1035.0823537,17.0,5.8,23747.0,14.6,15.8,23.6,16.1,8.8,11.8,1.0,5.5,18.3,1.6,6.1,4.9,0.6494,0.5481,0.6815,0.6383,2.5173,0.6717,0.2748,0.6711,0.561,0.6065,2.1134,0.5871,0.3964,0.5791,0.9755,0.4973,0.7307,0.7396,0.3703,0.5626,0.8048,3.208,0.8523,8.8142,0.7446,9.0,479.0,19.355674275538288,84.56094976,65.34460637,69.51810653,60.06125214,82.67928629,77.18370829,94.8,14.08227848,86.81602822,67.06761697,85.63791889,22510.0,79.48211648,78.97833882,70.34823043,75.82808399,75.44681547,70.3009055,69.12939159,7799,78804,9.896705750977109
6007,1636.4694605,20.1,8.7,27537.0,10.7,17.7,20.1,17.0,7.9,27.6,2.5,7.5,13.0,3.2,7.2,2.7,0.792,0.8803,0.4048,0.3996,2.4767,0.6583,0.4616,0.2254,0.6358,0.4518,1.7746,0.3133,0.6638,0.8112,1.475,0.7953,0.8109,0.5855,0.7953,0.7112,0.625,3.5279,0.9484,9.2542,0.8064,7.4,536.0,49.40528677522388,85.24164783,66.36828643,73.38709678,66.48024652,81.96799324,81.15146893,93.5,10.14946962,86.92172292,77.30988692,92.93051359,25077.0,76.59001566,81.01436593,66.50601324,63.33333333,71.77419355,68.74999999,70.28470381,13078,227075,5.759330617637345
6017,1707.8412963,8.9,6.2,40382.0,6.9,19.7,20.4,13.3,5.5,21.8,1.7,4.8,5.5,2.2,4.1,1.0,0.1261,0.6207,0.0376,0.1165,0.9009,0.171,0.6578,0.255,0.2846,0.1251,1.3225,0.1016,0.589,0.717,1.306,0.6937,0.6874,0.2569,0.5801,0.2248,0.1525,1.9017,0.2209,5.4311,0.1838,5.2,224.0,44.439948691018344,85.30063201,69.88630519,67.12451809,57.39256251,83.02539472,78.75536213,94.9,14.44246738,86.33317067,70.57604434,82.1925659,37089.0,75.94664818,81.38704382,67.03915564,73.12122199,77.95313279,71.44218929,71.04263052,10050,186661,5.384092017079089
6027,10180.9338418,10.2,5.2,31540.0,11.2,22.9,20.1,14.1,6.5,37.0,2.7,3.9,21.8,1.9,6.8,3.6,0.201,0.449,0.1917,0.433,1.2747,0.2844,0.8583,0.2254,0.3629,0.2305,1.6771,0.2563,0.7711,0.8274,1.5985,0.8535,0.6145,0.8227,0.4817,0.6565,0.7262,3.3016,0.8902,7.8519,0.5701,6.4,62.0,48.86123998312948,83.28109234,69.78723049,67.5842364,61.96301401,80.34275576,78.57130415,94.8,9.87202925,83.14344548,68.50443881,83.18357347,28678.0,78.51931615,79.54166852,66.80702589,67.73418382,74.75795106,68.27975713,67.71616197,1376,18085,7.608515344207907
6061,1407.0812723,8.0,4.9,41508.0,5.4,18.7,22.6,10.7,6.2,26.8,1.8,7.2,2.8,2.1,3.8,1.1,0.0809,0.3981,0.0315,0.049,0.5595,0.072,0.5635,0.5304,0.0996,0.1936,1.3871,0.1213,0.6536,0.7326,1.3862,0.7437,0.8013,0.1105,0.5498,0.1859,0.185,1.8325,0.1974,5.1653,0.1519,4.7,732.0,45.45992070919331,86.04090219,72.22222222,55.0,59.96661088,83.73598778,77.57049933,95.6,17.0440051,88.0741607,76.22222222,84.36555891,37914.0,75.39779373,80.25130713,77.32683982,85.0,80.0,73.75,62.38095239,22190,380077,5.8382906621553
6079,3300.6361615,13.3,4.6,35832.0,9.1,18.7,17.9,11.5,6.6,30.9,3.4,6.1,8.0,3.3,4.3,5.8,0.3962,0.3487,0.0787,0.2744,1.098,0.2331,0.5635,0.0786,0.1512,0.2385,1.0318,0.0465,0.7011,0.8647,1.5658,0.8405,0.7584,0.3824,0.809,0.2563,0.8408,3.0469,0.7832,6.7425,0.3739,7.5,456.0,55.29258549657513,85.52066265,70.10358722,68.64115591,61.71336334,83.27285605,79.63122672,95.7,13.04697555,86.76817129,68.56070706,84.47130428,32335.0,74.88335982,81.25893247,67.81516049,73.00655168,79.6840383,71.39241318,70.13979323,20872,281455,7.415750297560889
6089,3775.394188,17.1,6.2,27983.0,9.2,19.9,21.6,17.8,8.6,19.8,1.2,4.5,11.9,3.3,6.8,1.8,0.6583,0.6207,0.3748,0.2853,1.9391,0.4895,0.6788,0.3862,0.6896,0.5775,2.3321,0.7533,0.5606,0.631,1.1916,0.6202,0.6654,0.5425,0.809,0.6565,0.4448,3.1182,0.815,8.581,0.7022,7.5,732.0,32.28236306897665,85.60073345,67.45551962,68.09556913,67.16990899,84.33775652,82.60227227,93.1,11.55015198,85.59788469,70.62619129,84.50138087,25094.0,77.63214578,79.98244564,68.5044734,71.87601265,74.32341025,65.89138997,68.31969634,12728,179085,7.107239578970879
6093,6278.7649556,19.4,7.9,28130.0,10.0,24.0,20.2,19.4,7.4,23.3,1.5,3.3,12.6,3.2,7.0,1.2,0.7624,0.8232,0.3624,0.3477,2.2957,0.6019,0.8895,0.2353,0.7978,0.3613,2.2839,0.7205,0.6125,0.6905,1.303,0.6928,0.545,0.568,0.7953,0.6829,0.2184,2.8096,0.6676,8.6922,0.7223,7.0,61.0,40.869972733469666,82.87823751,71.0383154,67.81835046,59.68851824,81.06121725,78.86827509,91.5,12.67345051,88.1011231,69.21380248,81.53751947,23542.0,79.83778591,81.84148273,67.15752419,75.3606636,77.29985228,71.07534457,68.69431882,1785,43540,4.09967845659164
8051,3239.1402121,13.2,5.8,30127.0,2.8,12.4,17.7,7.8,7.7,12.8,0.4,9.4,5.7,2.0,3.0,5.4,0.3908,0.5481,0.2494,0.0035,1.1918,0.2631,0.078,0.0735,0.014,0.4126,0.5781,0.0127,0.4193,0.297,0.7163,0.3426,0.8685,0.2668,0.518,0.092,0.8262,2.5715,0.5326,5.0577,0.1392,10.8,24.0,63.73547810545129,84.04828239,70.88495936,66.14085611,61.94091429,81.61241683,79.70023373,97.7,17.68115942,88.98296555,69.48136804,80.57084006,25920.0,76.75449788,80.3541182,68.16856982,77.66233567,75.37227059,67.89638873,70.45422789,1252,16537,7.570901614561287
8065,376.9188998,16.5,5.5,28062.0,14.5,11.7,16.7,11.9,7.4,34.1,4.1,6.4,13.8,2.5,4.1,1.9,0.6194,0.5006,0.3688,0.6316,2.1204,0.5455,0.0538,0.0446,0.1767,0.3613,0.6364,0.0143,0.7335,0.8943,1.6278,0.8682,0.7724,0.6132,0.6622,0.2248,0.4728,2.7454,0.6351,7.13,0.4452,14.7,25.0,58.141883362787176,82.40932873,72.79349497,65.07635801,61.57181064,80.67034245,74.97169412,97.1,8.988764045,82.94969687,71.1864313,81.99291486,26693.0,73.92243377,82.74305898,64.00720843,77.59026733,74.05416416,63.98043492,70.08497514,699,7585,9.21555702043507
8067,1689.7839023,8.7,4.1,37864.0,5.0,15.7,19.2,8.9,4.9,21.3,0.5,8.3,13.3,2.4,2.6,3.4,0.1166,0.2611,0.0596,0.0357,0.473,0.0503,0.2665,0.1506,0.0296,0.0777,0.5244,0.0102,0.5817,0.3582,0.9399,0.4801,0.8399,0.5957,0.6313,0.063,0.7103,2.8402,0.6829,4.7775,0.1086,9.1,94.0,57.61067653573331,85.58386179,72.18581641,63.5210011,58.91265574,82.4882978,71.73111475,97.1,12.77842907,86.75703511,69.12424836,83.27167145,32953.0,76.00441515,81.55439675,67.0881585,77.77108848,80.99808267,73.53641393,71.05938774,3330,55101,6.043447487341427
8071,4772.9360029,18.2,7.7,25118.0,12.2,22.9,18.0,21.6,7.2,47.3,1.7,2.4,10.8,2.0,9.5,5.8,0.7131,0.8051,0.5803,0.5056,2.6041,0.6975,0.8583,0.0847,0.8886,0.3247,2.1563,0.6218,0.865,0.717,1.582,0.8481,0.4317,0.4912,0.518,0.8841,0.8408,3.1658,0.8351,9.5082,0.8373,9.3,25.0,43.92664238161035,85.70956888,64.78088198,65.74310957,60.68010142,85.56072516,79.85767918,94.8,14.76923077,86.62409186,68.4989068,83.53989334,23857.0,76.51018716,79.75424993,69.8197396,77.7959973,76.52738743,69.24270493,69.10139573,1040,14179,7.334790887932859
8077,3328.9325589,15.7,7.8,28518.0,9.9,17.9,22.0,14.6,9.1,18.5,1.1,5.4,10.3,2.3,4.7,2.3,0.5602,0.815,0.3401,0.3384,2.0537,0.5287,0.4817,0.4502,0.4142,0.653,1.9991,0.4833,0.5422,0.6087,1.1509,0.5982,0.723,0.4741,0.6049,0.32,0.5619,2.6839,0.5969,7.8876,0.5755,10.1,460.0,34.7991128080068,84.83021544,69.53125,69.31818182,63.86904762,82.9775892,78.33333334,94.6,15.10940272,87.47343337,67.56881303,85.31831405,26731.0,76.92830955,79.13758652,64.90685711,73.26610472,86.1111111,65.83333334,68.77651515,13712,149998,9.141455219402925
8083,2029.3278374,16.1,5.1,25161.0,10.5,20.7,22.4,17.3,7.4,27.3,0.6,1.9,18.9,3.0,2.4,1.0,0.5889,0.4303,0.5764,0.3868,1.9824,0.5041,0.738,0.504,0.6558,0.3613,2.2591,0.702,0.6593,0.4187,1.078,0.5536,0.3582,0.7536,0.7622,0.0503,0.1525,2.0768,0.2846,7.3963,0.4946,12.9,25.0,37.651612903225804,84.07437474,72.33783562,68.35993495,60.48967613,82.68886524,79.33673444,95.0,12.91291291,84.33276145,69.55063963,85.59355572,22738.0,76.67291499,81.00867053,67.55577616,72.31065675,75.97355602,70.42576741,68.6409582,1798,25909,6.939673472538501
8085,2240.9451042,16.7,7.0,25803.0,11.2,22.4,22.0,16.9,5.7,23.9,3.7,3.8,17.4,2.7,5.6,1.3,0.6338,0.7347,0.535,0.433,2.3365,0.6166,0.8373,0.4502,0.6256,0.1391,2.0522,0.5333,0.6208,0.8774,1.4982,0.8048,0.6017,0.7154,0.7065,0.4846,0.2582,2.7664,0.6437,8.6533,0.7153,10.9,69.0,30.84423401011155,86.49698792,67.42634103,68.23665043,62.16406258,83.15114977,78.70948591,95.8,15.14830508,86.20578436,67.83496952,85.71381308,23276.0,75.84235316,80.74758843,69.28369237,73.15202462,79.2762125,71.03442431,73.00823085,3328,41268,8.064359794513908
8099,1638.396294,19.0,7.6,21612.0,17.9,17.1,25.1,18.0,10.7,40.5,4.2,1.8,12.8,3.8,5.6,3.1,0.7452,0.7971,0.8245,0.7743,3.1411,0.8446,0.3989,0.8329,0.7055,0.8383,2.7756,0.9436,0.8055,0.8968,1.7023,0.9032,0.3391,0.5762,0.865,0.4846,0.6819,2.9468,0.7367,10.5658,0.9392,10.8,25.0,26.21830606006114,84.39532722,71.38068401,67.08693146,58.03142804,82.43566868,79.10290258,96.7,8.270676692,84.04190146,68.59415565,82.91345305,20589.0,78.38597179,80.25621587,68.22261558,73.0316682,75.90703114,70.04434955,69.68252283,1169,12052,9.699634915366744
8101,2386.0782464,19.0,8.4,24257.0,10.6,17.8,22.9,19.1,10.5,47.7,0.9,8.0,5.8,2.3,7.7,2.6,0.7452,0.8611,0.6404,0.3935,2.6402,0.7092,0.4715,0.5715,0.781,0.8185,2.6425,0.9048,0.8682,0.5492,1.4174,0.7606,0.8313,0.2722,0.6049,0.7584,0.6059,3.0727,0.7937,9.7728,0.8669,7.0,778.0,49.5713525328139,84.62719885,59.0909091,70.75,58.80952381,83.18666525,77.0,95.1,11.09173352,86.36014135,71.14420279,86.26993917,22431.0,78.36799881,80.09421315,68.39151317,75.29880049,80.0,66.25,72.38888889,15830,164685,9.612290129641437
8103,3220.9690783,11.5,5.2,27057.0,7.2,14.5,25.7,10.5,5.9,15.2,1.4,5.9,8.1,3.0,2.6,5.4,0.2803,0.449,0.4392,0.1347,1.3032,0.2943,0.1786,0.8714,0.0895,0.1573,1.2968,0.0939,0.476,0.6718,1.1478,0.5963,0.7507,0.3865,0.7622,0.063,0.8262,2.7886,0.6549,6.5364,0.3401,8.1,35.0,15.19913302628014,83.95205555,65.56015498,66.98101869,61.21946239,84.12076339,78.89111788,94.9,10.10638298,83.16615769,69.21526838,88.25954198,27419.0,77.56287141,80.28027688,68.35894611,70.2264841,71.53261835,67.22358473,69.74121745,523,6465,8.089713843774168
8119,557.0425744,8.3,6.3,34392.0,4.2,20.2,18.1,14.5,6.3,10.9,0.5,2.4,9.4,1.8,1.8,0.6,0.0936,0.6376,0.1016,0.0169,0.8497,0.1541,0.7036,0.0895,0.4075,0.2069,1.4075,0.1299,0.3703,0.3582,0.7285,0.3528,0.4317,0.439,0.4457,0.0252,0.0541,1.3957,0.0751,4.3814,0.0729,9.1,15.0,31.15886415963162,84.38305805,70.83333333,62.5,61.46849103,84.45704595,79.16367658,96.2,15.6133829,84.78311191,64.16666667,92.74924471,34230.0,75.59048653,82.19645817,63.32442068,80.0,75.0,63.75,74.46666667,1419,24113,5.884792435615643
9005,920.5123234,7.0,5.2,42443.0,7.4,19.9,18.8,11.0,5.9,11.0,1.4,5.1,0.3,1.0,5.3,1.7,0.0497,0.449,0.0271,0.1522,0.678,0.1054,0.6788,0.1242,0.1184,0.1573,1.0787,0.0541,0.3734,0.6718,1.0452,0.5374,0.7065,0.0099,0.155,0.4225,0.4126,1.7065,0.1573,4.5084,0.0818,4.2,272.0,46.64509410101912,85.08498194,70.37037037,75.0,61.43767491,82.82483575,80.33357793,95.4,9.232769831,86.65122369,74.74074074,73.82930514,38859.0,78.15310891,79.43336956,64.75279107,50.0,84.375,55.9375,66.66666667,12872,183031,7.032688451683049
9007,369.3041514,6.9,4.7,45293.0,5.8,19.0,18.4,10.8,6.6,15.7,1.2,9.0,1.1,1.0,5.4,3.7,0.0462,0.3634,0.0159,0.0611,0.4866,0.0529,0.5928,0.1025,0.1038,0.2385,1.0376,0.0481,0.4903,0.631,1.1213,0.5842,0.8577,0.0392,0.155,0.4435,0.7335,2.2289,0.3483,4.8744,0.1182,3.3,215.0,57.307607008205814,84.88236557,71.58345458,69.37614727,61.77277859,82.5512867,79.93927872,95.6,8.880105402,87.02835984,70.79068497,82.88972692,42573.0,78.32903246,79.2725869,67.29398136,74.9383068,80.01641866,70.32030741,70.97439056,11552,163368,7.071152245237745
9011,665.1443741,10.2,6.2,38109.0,8.1,17.2,19.8,12.9,9.5,24.1,2.2,8.7,2.6,1.3,6.2,4.6,0.201,0.6207,0.0561,0.2044,1.0822,0.2283,0.4091,0.1996,0.2483,0.7112,1.5682,0.1996,0.6237,0.7848,1.4085,0.7558,0.8494,0.1022,0.2604,0.5788,0.7905,2.5813,0.5396,6.6402,0.3561,4.3,465.0,56.917423569525226,85.13719683,69.7450329,70.45696917,59.85705893,82.85300375,80.40115813,95.0,9.187007496,86.83282752,72.49627278,82.59174791,35531.0,78.28388359,79.4364009,68.01211823,71.11514412,76.23008443,66.45038806,66.86256447,20674,268881,7.688903269476088
9015,512.9281962,10.5,6.3,31106.0,11.4,15.7,20.2,13.7,10.0,16.9,2.4,4.3,2.9,1.5,7.1,4.6,0.2175,0.6376,0.2076,0.4473,1.51,0.3535,0.2665,0.2353,0.32,0.7679,1.5897,0.2095,0.5142,0.8039,1.3181,0.7007,0.6476,0.1152,0.3359,0.7001,0.7905,2.5893,0.5428,7.0071,0.4232,3.9,234.0,46.7853263725868,85.07965254,78.04878049,75.10199556,72.43902438,82.72558559,97.6940133,94.5,9.630005068,86.48120889,84.87722556,81.77130295,28663.0,78.70539179,79.17374288,70.43956645,70.22364676,100.0,67.31707315,80.34146341,9881,116538,8.47877945391203
10001,585.806361,13.6,5.9,28100.0,12.9,16.3,23.2,14.5,10.9,37.8,1.4,7.3,12.3,2.0,6.5,3.0,0.4169,0.5669,0.3643,0.5438,1.8919,0.4764,0.32,0.6176,0.4075,0.8548,2.1999,0.6558,0.7791,0.6718,1.4509,0.7819,0.8026,0.561,0.518,0.6199,0.6686,3.1701,0.8373,8.7128,0.7268,7.0,266.0,51.19448434357943,85.87366796,69.63767128,67.85010376,63.750518,83.94425114,80.7771868,95.3,10.73298429,86.65271874,68.66223208,87.33267817,26118.0,78.06452993,78.75722582,72.37857252,73.27575727,78.31290964,72.52400421,67.9799799,15527,174822,8.881605289952066
12019,604.7806326,10.6,7.5,29138.0,8.9,14.9,23.8,13.6,9.6,26.6,1.8,4.4,12.9,2.0,2.7,0.7,0.2239,0.7895,0.2978,0.2607,1.5719,0.3739,0.205,0.695,0.3091,0.7198,1.9289,0.4285,0.6507,0.7326,1.3833,0.7424,0.6571,0.5807,0.518,0.0726,0.0729,1.9013,0.2206,6.7854,0.3803,10.4,416.0,30.80020899481532,85.6988202,67.76028985,67.31685833,59.2118652,83.92921589,79.78585038,95.5,14.73941368,87.03256841,68.93340563,85.13856966,27159.0,76.04664109,79.08655894,70.06037767,68.79190436,76.45738403,70.3000967,67.4242274,17368,207291,8.37855960943794
12033,656.9697353,13.9,6.5,26730.0,9.2,16.2,20.9,15.0,6.3,35.4,1.1,11.0,7.1,1.3,5.8,5.8,0.4344,0.6697,0.4643,0.2853,1.8537,0.4653,0.3098,0.3091,0.4543,0.2069,1.2801,0.0891,0.7514,0.6087,1.3601,0.7256,0.8975,0.34,0.2604,0.5142,0.8408,2.8529,0.6896,7.3468,0.4863,10.2,1818.0,41.63184091282605,85.29265989,66.07126125,67.06926813,62.99999477,83.00171932,79.30024326,95.1,11.21730382,87.70873232,68.88024459,86.29020108,24532.0,76.94423679,80.09541471,68.26340084,72.78280312,74.67723346,68.97865008,72.07902197,34845,311522,11.185405846136067
12089,648.6801841,10.2,4.7,35335.0,8.6,20.9,20.1,16.0,8.3,12.6,0.6,6.2,18.2,1.3,4.0,1.0,0.201,0.3634,0.085,0.2362,0.8856,0.164,0.7545,0.2254,0.5517,0.5234,2.055,0.5368,0.4155,0.4187,0.8342,0.411,0.7631,0.737,0.2604,0.2114,0.1525,2.1244,0.3031,5.8992,0.2459,11.0,54.0,26.464436925065037,86.59526777,67.4800075,63.65754078,62.87893478,83.61767976,79.30600207,95.4,15.54054054,87.56894052,69.69977497,84.24039572,31141.0,77.38833552,80.21307071,69.88665942,73.40323556,75.73071758,67.88714198,70.81226393,7976,80578,9.898483457023008
12101,746.668206,13.5,6.5,27786.0,11.0,22.5,20.4,16.2,8.0,24.4,1.9,6.3,19.5,1.8,5.5,1.5,0.4115,0.6697,0.3889,0.4231,1.8932,0.4774,0.8421,0.255,0.5686,0.4712,2.1369,0.6043,0.6272,0.7491,1.3763,0.7361,0.7673,0.7695,0.4457,0.4677,0.3457,2.7959,0.66,8.2023,0.6344,11.8,1314.0,39.43206278769414,85.56177648,56.71296297,56.81818183,61.86939052,84.52029146,70.0,94.8,14.45515196,87.52236827,70.49603175,75.0755287,25225.0,77.56443896,80.65058173,71.25953411,60.0,76.47306397,74.09932661,80.8952381,36391,510593,7.1272030756395015
12109,600.7135477,8.4,4.9,41393.0,5.4,19.2,21.9,11.3,6.1,16.9,0.6,9.9,7.2,0.9,2.6,1.0,0.0997,0.3981,0.0322,0.049,0.579,0.0777,0.6113,0.4323,0.1369,0.1812,1.3617,0.1149,0.5142,0.4187,0.9329,0.4747,0.8758,0.3432,0.1223,0.063,0.1525,1.5568,0.1124,4.4304,0.0761,8.4,335.0,36.15064940947334,86.15648129,72.22222222,70.0,57.21707381,83.70898821,79.31973829,96.3,16.62134602,89.12904264,68.57142857,95.64954683,38362.0,76.29352623,81.24919655,63.20346321,100.0,75.0,70.0,58.66666667,21337,235503,9.060181823586111
12113,1012.3789908,9.8,5.6,30904.0,8.4,15.4,22.2,15.9,8.6,17.4,0.7,3.7,10.9,1.8,3.1,3.7,0.1742,0.5172,0.215,0.2232,1.1296,0.2436,0.242,0.4756,0.547,0.5775,1.8421,0.3642,0.5234,0.4642,0.9876,0.5059,0.5931,0.4963,0.4457,0.1022,0.7335,2.3708,0.4225,6.3301,0.3096,10.0,385.0,25.8229836899596,85.50103891,63.52583082,68.36662641,63.37051175,84.99630813,81.64196617,95.5,15.1142355,86.83286739,70.20204432,82.26728087,28219.0,77.01764454,78.99230453,76.03738998,71.45358584,75.51758069,70.58062105,69.14267321,17744,170442,10.41057955198836
13015,459.5210992,13.2,5.6,25712.0,17.0,13.4,24.7,14.2,10.0,22.1,1.9,5.9,11.8,2.8,4.2,0.9,0.3908,0.5172,0.5417,0.7424,2.1921,0.5717,0.1238,0.8017,0.3763,0.7679,2.0697,0.5511,0.5922,0.7491,1.3413,0.7151,0.7507,0.5384,0.7249,0.242,0.1165,2.3725,0.4238,7.9756,0.5914,14.8,119.0,23.960211623437097,85.99652814,63.83684803,64.82294104,60.95714005,83.93350993,78.50554075,94.9,14.21428571,88.30185811,69.13414129,85.00808884,23376.0,77.59133588,79.16748688,71.48417586,63.09374171,75.42641136,69.28189692,70.17096535,13935,103620,13.448176027793862
13039,630.3011883,12.9,7.3,28509.0,8.2,12.2,24.5,12.1,11.6,30.1,0.5,4.7,10.9,2.4,4.7,3.4,0.3736,0.7726,0.3411,0.2095,1.6968,0.415,0.071,0.7854,0.192,0.8975,1.9459,0.4422,0.694,0.3582,1.0522,0.5425,0.6819,0.4963,0.6313,0.32,0.7103,2.8398,0.6823,7.5347,0.5159,11.7,40.0,33.63306315433975,85.85282753,67.19344337,65.84334399,61.81490383,83.77804624,81.14080184,94.3,15.5,87.84950875,69.41051636,85.36317253,24368.0,77.8512313,79.60793209,73.64997888,68.66139497,77.81972578,69.20101262,71.07489196,3831,52714,7.2675190651439845
13045,499.0275164,18.8,7.9,24155.0,16.3,13.1,24.0,14.7,10.2,29.4,1.4,4.8,11.2,1.8,5.3,3.0,0.7395,0.8232,0.6471,0.7147,2.9245,0.7869,0.1079,0.7262,0.425,0.7905,2.0496,0.5301,0.6883,0.6718,1.3601,0.7256,0.6874,0.5103,0.4457,0.4225,0.6686,2.7345,0.6272,9.0687,0.7825,12.2,326.0,29.80871608473767,86.49886761,71.43115942,70.83333333,61.90825492,83.92640103,78.33333334,94.0,13.82460414,87.29599298,67.27777777,85.88056714,22002.0,77.76611545,80.98247395,70.81289699,92.0,88.73502178,72.08333333,70.41666667,10937,116022,9.426660460947062
13047,162.1623941,9.8,3.9,26915.0,12.6,16.8,23.2,14.7,6.1,8.8,0.5,2.0,11.5,1.1,3.6,0.9,0.1742,0.2334,0.4513,0.5269,1.3858,0.3194,0.3664,0.6176,0.425,0.1812,1.5902,0.2098,0.3044,0.3582,0.6626,0.3136,0.3725,0.5228,0.1888,0.1573,0.1165,1.3579,0.0678,4.9965,0.1318,12.0,179.0,21.268370509005003,86.72803138,68.85122699,69.14084881,62.19187387,85.04356515,81.70503416,95.2,12.85081241,87.3163292,70.9301061,84.39567226,23834.0,79.24879922,77.89537954,74.14299295,72.12336479,77.7849377,71.08345408,65.41918403,5889,66299,8.88248691533809
13057,421.0827875,8.1,4.3,35199.0,8.6,12.9,25.3,9.9,6.9,20.6,2.6,7.3,3.7,1.7,2.8,0.6,0.0838,0.2924,0.0863,0.2362,0.6987,0.1102,0.099,0.8469,0.0592,0.2792,1.2843,0.0904,0.5727,0.8192,1.3919,0.7494,0.8026,0.1601,0.4056,0.0783,0.0541,1.5007,0.0955,4.8756,0.1185,10.9,158.0,29.54774563281088,85.52895142,69.41466434,68.96215505,63.58901571,83.42468365,81.24596643,95.8,18.81443299,88.71346274,68.8161989,86.36040488,32002.0,76.37593063,80.295075,68.64376008,78.45889199,77.28011139,69.05804538,68.84050168,29522,241910,12.203712124343765
13077,440.9317724,11.1,4.7,32542.0,11.2,13.2,25.1,10.7,8.9,28.6,1.8,6.5,3.5,1.6,4.3,0.4,0.2551,0.3634,0.1535,0.433,1.205,0.2656,0.1121,0.8329,0.0996,0.6234,1.668,0.2502,0.6788,0.7326,1.4114,0.758,0.7771,0.1496,0.3703,0.2563,0.0341,1.5874,0.1219,5.8718,0.2427,10.4,186.0,31.5238479667704,86.10583965,64.58333333,64.28571428,65.63883722,84.07302861,80.79341846,95.0,15.35298149,87.3206423,84.07407407,91.6918429,29769.0,76.25381292,79.95431468,80.0802139,100.0,75.0,78.03571429,66.19047619,13567,140516,9.65512824162373
13113,194.3715005,5.6,5.0,42126.0,5.2,17.1,23.4,9.6,6.6,36.9,1.3,4.2,2.4,0.9,2.6,0.5,0.0226,0.4166,0.029,0.0417,0.5099,0.0602,0.3989,0.6406,0.0506,0.2385,1.3286,0.1032,0.7698,0.6558,1.4256,0.765,0.6399,0.0926,0.1223,0.063,0.0436,0.9614,0.0181,4.2255,0.0608,7.3,282.0,45.928076340755354,86.73519257,65.86173816,67.0183668,60.60545393,84.89739833,78.47949067,95.3,15.38461538,88.41430741,66.98343098,87.39052275,38493.0,74.38187085,81.09126489,70.73465121,73.67139725,78.43472267,71.22622926,68.65828464,8533,111369,7.661916691359355
13115,509.8223959,19.1,6.3,25058.0,19.0,16.1,23.4,15.3,9.9,28.8,2.6,6.0,8.9,2.7,8.5,4.3,0.7494,0.6376,0.5866,0.8112,2.7848,0.7484,0.2983,0.6406,0.4804,0.7584,2.1777,0.6361,0.6816,0.8192,1.5008,0.8064,0.7542,0.4206,0.7065,0.8284,0.774,3.4837,0.9389,9.947,0.8854,13.8,514.0,28.83211678832117,86.67830729,58.33333333,73.11111111,58.4920635,84.8212974,81.5,94.0,12.45221191,88.50958745,65.09708337,82.85104081,22284.0,78.40196073,78.20047891,70.83005379,71.90126128,72.5,77.5,71.87301588,11622,96824,12.003222341568206
13123,426.2129348,16.3,5.5,25812.0,18.1,23.4,19.7,20.1,5.4,13.9,3.7,1.5,19.4,1.9,5.3,0.8,0.6032,0.5006,0.5341,0.7791,2.417,0.6427,0.8758,0.1936,0.8284,0.1162,2.014,0.4963,0.446,0.8774,1.3234,0.7049,0.2798,0.767,0.4817,0.4225,0.0936,2.0446,0.2728,7.799,0.5599,21.4,50.0,17.742813918305597,85.21718142,68.87582561,66.28762042,44.82831411,84.35302386,79.20473253,94.4,17.47311828,88.40656086,68.228483,87.76246673,22893.0,77.84839698,80.81185216,73.80492225,72.46927692,76.54513841,68.00438262,70.69002934,2843,29922,9.501370229262749
