UID,code3,FIPS,Admin2,Province_State,3/31/21
84045017,840,45017,Calhoun,South Carolina,1275
84045019,840,45019,Charleston,South Carolina,40599
84045021,840,45021,Cherokee,South Carolina,5748
84045023,840,45023,Chester,South Carolina,3963
84045025,840,45025,Chesterfield,South Carolina,4569
84045027,840,45027,Clarendon,South Carolina,3302
84045029,840,45029,Colleton,South Carolina,3392
84045031,840,45031,Darlington,South Carolina,8134
84045033,840,45033,Dillon,South Carolina,4232
84045035,840,45035,Dorchester,South Carolina,16333
84045037,840,45037,Edgefield,South Carolina,2966
84045039,840,45039,Fairfield,South Carolina,2272
84045041,840,45041,Florence,South Carolina,17185
84045043,840,45043,Georgetown,South Carolina,6477
84045045,840,45045,Greenville,South Carolina,69416
84045047,840,45047,Greenwood,South Carolina,7635
84045049,840,45049,Hampton,South Carolina,1834
84045051,840,45051,Horry,South Carolina,36928
84045053,840,45053,Jasper,South Carolina,2231
84045055,840,45055,Kershaw,South Carolina,7058
84045057,840,45057,Lancaster,South Carolina,10100
84045059,840,45059,Laurens,South Carolina,6725
84045061,840,45061,Lee,South Carolina,1828
84045063,840,45063,Lexington,South Carolina,31595
84045067,840,45067,Marion,South Carolina,3423
84045069,840,45069,Marlboro,South Carolina,3126
84045065,840,45065,McCormick,South Carolina,993
84045071,840,45071,Newberry,South Carolina,4668
84045073,840,45073,Oconee,South Carolina,8933
84045075,840,45075,Orangeburg,South Carolina,9315
84080045,840,80045,Out of SC,South Carolina,0
84045077,840,45077,Pickens,South Carolina,17503
84045079,840,45079,Richland,South Carolina,43883
84045081,840,45081,Saluda,South Carolina,1706
84045083,840,45083,Spartanburg,South Carolina,38783
84045085,840,45085,Sumter,South Carolina,10082
84090045,840,90045,Unassigned,South Carolina,0
84045087,840,45087,Union,South Carolina,2879
84045089,840,45089,Williamsburg,South Carolina,3925
84045091,840,45091,York,South Carolina,28620
84046003,840,46003,Aurora,South Dakota,459
84046005,840,46005,Beadle,South Dakota,2869
84046007,840,46007,Bennett,South Dakota,386
84046009,840,46009,Bon Homme,South Dakota,1513
84046011,840,46011,Brookings,South Dakota,3837
84046013,840,46013,Brown,South Dakota,5304
84046015,840,46015,Brule,South Dakota,701
84046017,840,46017,Buffalo,South Dakota,423
84046019,840,46019,Butte,South Dakota,1009
84046021,840,46021,Campbell,South Dakota,131
84046023,840,46023,Charles Mix,South Dakota,1347
84046025,840,46025,Clark,South Dakota,417
84046027,840,46027,Clay,South Dakota,1871
84046029,840,46029,Codington,South Dakota,4209
84046031,840,46031,Corson,South Dakota,476
84046033,840,46033,Custer,South Dakota,781
84046035,840,46035,Davison,South Dakota,3115
84046037,840,46037,Day,South Dakota,677
84046039,840,46039,Deuel,South Dakota,494
84046041,840,46041,Dewey,South Dakota,1440
84046043,840,46043,Douglas,South Dakota,446
84046045,840,46045,Edmunds,South Dakota,493
84046047,840,46047,Fall River,South Dakota,564
84046049,840,46049,Faulk,South Dakota,364
84046051,840,46051,Grant,South Dakota,1009
84046053,840,46053,Gregory,South Dakota,572
84046055,840,46055,Haakon,South Dakota,260
84046057,840,46057,Hamlin,South Dakota,745
84046059,840,46059,Hand,South Dakota,354
84046061,840,46061,Hanson,South Dakota,376
84046063,840,46063,Harding,South Dakota,92
84046065,840,46065,Hughes,South Dakota,2368
84046067,840,46067,Hutchinson,South Dakota,839
84046069,840,46069,Hyde,South Dakota,140
84046071,840,46071,Jackson,South Dakota,283
84046073,840,46073,Jerauld,South Dakota,275
84046075,840,46075,Jones,South Dakota,93
84046077,840,46077,Kingsbury,South Dakota,734
84046079,840,46079,Lake,South Dakota,1298
84046081,840,46081,Lawrence,South Dakota,2887
84046083,840,46083,Lincoln,South Dakota,8228
84046085,840,46085,Lyman,South Dakota,625
84046091,840,46091,Marshall,South Dakota,364
84046087,840,46087,McCook,South Dakota,784
84046089,840,46089,McPherson,South Dakota,240
84046093,840,46093,Meade,South Dakota,2693
84046095,840,46095,Mellette,South Dakota,254
84046097,840,46097,Miner,South Dakota,290
84046099,840,46099,Minnehaha,South Dakota,29738
84046101,840,46101,Moody,South Dakota,625
84046102,840,46102,Oglala Lakota,South Dakota,2085
84080046,840,80046,Out of SD,South Dakota,0
84046103,840,46103,Pennington,South Dakota,13246
84046105,840,46105,Perkins,South Dakota,351
84046107,840,46107,Potter,South Dakota,387
84046109,840,46109,Roberts,South Dakota,1312
84046111,840,46111,Sanborn,South Dakota,337
84046115,840,46115,Spink,South Dakota,825
84046117,840,46117,Stanley,South Dakota,339
84046119,840,46119,Sully,South Dakota,136
84046121,840,46121,Todd,South Dakota,1218
84046123,840,46123,Tripp,South Dakota,739
84046125,840,46125,Turner,South Dakota,1133
84090046,840,90046,Unassigned,South Dakota,0
84046127,840,46127,Union,South Dakota,2137
84046129,840,46129,Walworth,South Dakota,753
84046135,840,46135,Yankton,South Dakota,2929
84046137,840,46137,Ziebach,South Dakota,340
84047001,840,47001,Anderson,Tennessee,8454
84047003,840,47003,Bedford,Tennessee,6226
84047005,840,47005,Benton,Tennessee,1571
84047007,840,47007,Bledsoe,Tennessee,2068
84047009,840,47009,Blount,Tennessee,14698
84047011,840,47011,Bradley,Tennessee,14035
84047013,840,47013,Campbell,Tennessee,4008
84047015,840,47015,Cannon,Tennessee,1847
84047017,840,47017,Carroll,Tennessee,3541
84047019,840,47019,Carter,Tennessee,6214
84047021,840,47021,Cheatham,Tennessee,4261
84047023,840,47023,Chester,Tennessee,2073
84047025,840,47025,Claiborne,Tennessee,2977
84047027,840,47027,Clay,Tennessee,1076
84047029,840,47029,Cocke,Tennessee,4348
84047031,840,47031,Coffee,Tennessee,6696
84047033,840,47033,Crockett,Tennessee,1980
84047035,840,47035,Cumberland,Tennessee,6340
84047037,840,47037,Davidson,Tennessee,85496
84047041,840,47041,DeKalb,Tennessee,2726
84047039,840,47039,Decatur,Tennessee,1562
84047043,840,47043,Dickson,Tennessee,6506
84047045,840,47045,Dyer,Tennessee,5313
84047047,840,47047,Fayette,Tennessee,4794
84047049,840,47049,Fentress,Tennessee,2346
84047051,840,47051,Franklin,Tennessee,4991
84047053,840,47053,Gibson,Tennessee,6289
84047055,840,47055,Giles,Tennessee,3858
84047057,840,47057,Grainger,Tennessee,2519
84047059,840,47059,Greene,Tennessee,7510
84047061,840,47061,Grundy,Tennessee,1743
84047063,840,47063,Hamblen,Tennessee,8355
84047065,840,47065,Hamilton,Tennessee,42338
84047067,840,47067,Hancock,Tennessee,523
84047069,840,47069,Hardeman,Tennessee,3426
84047071,840,47071,Hardin,Tennessee,3416
84047073,840,47073,Hawkins,Tennessee,5556
84047075,840,47075,Haywood,Tennessee,2670
84047077,840,47077,Henderson,Tennessee,3658
84047079,840,47079,Henry,Tennessee,3076
84047081,840,47081,Hickman,Tennessee,2748
84047083,840,47083,Houston,Tennessee,1061
84047085,840,47085,Humphreys,Tennessee,1628
84047087,840,47087,Jackson,Tennessee,1284
84047089,840,47089,Jefferson,Tennessee,5937
84047091,840,47091,Johnson,Tennessee,2223
84047093,840,47093,Knox,Tennessee,48369
84047095,840,47095,Lake,Tennessee,1688
84047097,840,47097,Lauderdale,Tennessee,3114
84047099,840,47099,Lawrence,Tennessee,5695
84047101,840,47101,Lewis,Tennessee,1521
84047103,840,47103,Lincoln,Tennessee,4243
84047105,840,47105,Loudon,Tennessee,5897
84047111,840,47111,Macon,Tennessee,3485
84047113,840,47113,Madison,Tennessee,10482
84047115,840,47115,Marion,Tennessee,3051
84047117,840,47117,Marshall,Tennessee,4035
84047119,840,47119,Maury,Tennessee,12705
84047107,840,47107,McMinn,Tennessee,6186
84047109,840,47109,McNairy,Tennessee,2740
84047121,840,47121,Meigs,Tennessee,1311
84047123,840,47123,Monroe,Tennessee,5559
84047125,840,47125,Montgomery,Tennessee,18392
84047127,840,47127,Moore,Tennessee,985
84047129,840,47129,Morgan,Tennessee,2393
84047131,840,47131,Obion,Tennessee,4438
84080047,840,80047,Out of TN,Tennessee,17855
84047133,840,47133,Overton,Tennessee,2926
84047135,840,47135,Perry,Tennessee,1054
84047137,840,47137,Pickett,Tennessee,753
84047139,840,47139,Polk,Tennessee,1922
84047141,840,47141,Putnam,Tennessee,10977
84047143,840,47143,Rhea,Tennessee,4252
84047145,840,47145,Roane,Tennessee,6069
84047147,840,47147,Robertson,Tennessee,9361
84047149,840,47149,Rutherford,Tennessee,40844
84047151,840,47151,Scott,Tennessee,2988
84047153,840,47153,Sequatchie,Tennessee,1626
84047155,840,47155,Sevier,Tennessee,12840
84047157,840,47157,Shelby,Tennessee,90477
84047159,840,47159,Smith,Tennessee,2687
84047161,840,47161,Stewart,Tennessee,1279
84047163,840,47163,Sullivan,Tennessee,15417
84047165,840,47165,Sumner,Tennessee,22555
84047167,840,47167,Tipton,Tennessee,7120
84047169,840,47169,Trousdale,Tennessee,2458
84090047,840,90047,Unassigned,Tennessee,16230
84047171,840,47171,Unicoi,Tennessee,1874
84047173,840,47173,Union,Tennessee,1823
84047175,840,47175,Van Buren,Tennessee,814
84047177,840,47177,Warren,Tennessee,5433
84047179,840,47179,Washington,Tennessee,13482
84047181,840,47181,Wayne,Tennessee,2935
84047183,840,47183,Weakley,Tennessee,3921
84047185,840,47185,White,Tennessee,3484
84047187,840,47187,Williamson,Tennessee,26612
84047189,840,47189,Wilson,Tennessee,17520
84048001,840,48001,Anderson,Texas,6069
84048003,840,48003,Andrews,Texas,1739
84048005,840,48005,Angelina,Texas,8186
84048007,840,48007,Aransas,Texas,1194
84048009,840,48009,Archer,Texas,790
84048011,840,48011,Armstrong,Texas,155
84048013,840,48013,Atascosa,Texas,5565
84048015,840,48015,Austin,Texas,2022
84048017,840,48017,Bailey,Texas,817
84048019,840,48019,Bandera,Texas,1326
84048021,840,48021,Bastrop,Texas,8839
84048023,840,48023,Baylor,Texas,295
84048025,840,48025,Bee,Texas,3465
84048027,840,48027,Bell,Texas,21486
84048029,840,48029,Bexar,Texas,205528
84048031,840,48031,Blanco,Texas,701
84048033,840,48033,Borden,Texas,31
84048035,840,48035,Bosque,Texas,1635
84048037,840,48037,Bowie,Texas,6812
84048039,840,48039,Brazoria,Texas,35462
84048041,840,48041,Brazos,Texas,25057
84048043,840,48043,Brewster,Texas,911
84048045,840,48045,Briscoe,Texas,139
84048047,840,48047,Brooks,Texas,775
84048049,840,48049,Brown,Texas,4217
84048051,840,48051,Burleson,Texas,2312
84048053,840,48053,Burnet,Texas,4470
84048055,840,48055,Caldwell,Texas,5372
84048057,840,48057,Calhoun,Texas,2137
84048059,840,48059,Callahan,Texas,1163
84048061,840,48061,Cameron,Texas,38543
84048063,840,48063,Camp,Texas,1205
84048065,840,48065,Carson,Texas,435
84048067,840,48067,Cass,Texas,1847
84048069,840,48069,Castro,Texas,923
84048071,840,48071,Chambers,Texas,4595
84048073,840,48073,Cherokee,Texas,4096
84048075,840,48075,Childress,Texas,1335
84048077,840,48077,Clay,Texas,1019
84048079,840,48079,Cochran,Texas,263
84048081,840,48081,Coke,Texas,439
84048083,840,48083,Coleman,Texas,737
84048085,840,48085,Collin,Texas,86459
84048087,840,48087,Collingsworth,Texas,285
84048089,840,48089,Colorado,Texas,1641
84048091,840,48091,Comal,Texas,9670
84048093,840,48093,Comanche,Texas,1518
84048095,840,48095,Concho,Texas,369
84048097,840,48097,Cooke,Texas,3612
84048099,840,48099,Coryell,Texas,6997
84048101,840,48101,Cottle,Texas,190
84048103,840,48103,Crane,Texas,518
84048105,840,48105,Crockett,Texas,573
84048107,840,48107,Crosby,Texas,547
84048109,840,48109,Culberson,Texas,356
84048111,840,48111,Dallam,Texas,933
84048113,840,48113,Dallas,Texas,291262
84048115,840,48115,Dawson,Texas,1717
84048123,840,48123,DeWitt,Texas,1897
84048117,840,48117,Deaf Smith,Texas,2684
84048119,840,48119,Delta,Texas,310
84048121,840,48121,Denton,Texas,71881
84048125,840,48125,Dickens,Texas,160
84048127,840,48127,Dimmit,Texas,1707
84048129,840,48129,Donley,Texas,363
84048131,840,48131,Duval,Texas,1214
84048133,840,48133,Eastland,Texas,1321
84048135,840,48135,Ector,Texas,16633
84048137,840,48137,Edwards,Texas,247
84048141,840,48141,El Paso,Texas,129495
84048139,840,48139,Ellis,Texas,22094
84048143,840,48143,Erath,Texas,4062
84048145,840,48145,Falls,Texas,2034
84048147,840,48147,Fannin,Texas,3407
84048149,840,48149,Fayette,Texas,2504
84048151,840,48151,Fisher,Texas,291
84048153,840,48153,Floyd,Texas,786
84048155,840,48155,Foard,Texas,120
84048157,840,48157,Fort Bend,Texas,63354
84048159,840,48159,Franklin,Texas,707
84048161,840,48161,Freestone,Texas,1805
84048163,840,48163,Frio,Texas,2740
84048165,840,48165,Gaines,Texas,1418
84048167,840,48167,Galveston,Texas,37059
84048169,840,48169,Garza,Texas,398
84048171,840,48171,Gillespie,Texas,2493
84048173,840,48173,Glasscock,Texas,99
84048175,840,48175,Goliad,Texas,434
84048177,840,48177,Gonzales,Texas,2679
84048179,840,48179,Gray,Texas,2051
84048181,840,48181,Grayson,Texas,11064
84048183,840,48183,Gregg,Texas,10872
84048185,840,48185,Grimes,Texas,3536
84048187,840,48187,Guadalupe,Texas,13864
84048189,840,48189,Hale,Texas,6073
84048191,840,48191,Hall,Texas,432
84048193,840,48193,Hamilton,Texas,755
84048195,840,48195,Hansford,Texas,851
84048197,840,48197,Hardeman,Texas,367
84048199,840,48199,Hardin,Texas,5358
84048201,840,48201,Harris,Texas,377152
84048203,840,48203,Harrison,Texas,4666
84048205,840,48205,Hartley,Texas,617
84048207,840,48207,Haskell,Texas,438
84048209,840,48209,Hays,Texas,19040
84048211,840,48211,Hemphill,Texas,550
84048213,840,48213,Henderson,Texas,5694
84048215,840,48215,Hidalgo,Texas,84969
84048217,840,48217,Hill,Texas,4398
84048219,840,48219,Hockley,Texas,2418
84048221,840,48221,Hood,Texas,6399
84048223,840,48223,Hopkins,Texas,3019
84048225,840,48225,Houston,Texas,1586
84048227,840,48227,Howard,Texas,4546
84048229,840,48229,Hudspeth,Texas,512
84048231,840,48231,Hunt,Texas,5498
84048233,840,48233,Hutchinson,Texas,1651
84048235,840,48235,Irion,Texas,123
84048237,840,48237,Jack,Texas,601
84048239,840,48239,Jackson,Texas,1721
84048241,840,48241,Jasper,Texas,2363
84048243,840,48243,Jeff Davis,Texas,184
84048245,840,48245,Jefferson,Texas,18879
84048247,840,48247,Jim Hogg,Texas,605
84048249,840,48249,Jim Wells,Texas,4095
84048251,840,48251,Johnson,Texas,19270
84048253,840,48253,Jones,Texas,2733
84048255,840,48255,Karnes,Texas,1837
84048257,840,48257,Kaufman,Texas,15461
84048259,840,48259,Kendall,Texas,3120
84048261,840,48261,Kenedy,Texas,36
84048263,840,48263,Kent,Texas,99
84048265,840,48265,Kerr,Texas,4332
84048267,840,48267,Kimble,Texas,261
84048269,840,48269,King,Texas,11
84048271,840,48271,Kinney,Texas,339
84048273,840,48273,Kleberg,Texas,2505
84048275,840,48275,Knox,Texas,255
84048283,840,48283,La Salle,Texas,1022
84048277,840,48277,Lamar,Texas,5750
84048279,840,48279,Lamb,Texas,2033
84048281,840,48281,Lampasas,Texas,2098
84048285,840,48285,Lavaca,Texas,2376
84048287,840,48287,Lee,Texas,2113
84048289,840,48289,Leon,Texas,1588
84048291,840,48291,Liberty,Texas,7408
84048293,840,48293,Limestone,Texas,2686
84048295,840,48295,Lipscomb,Texas,305
84048297,840,48297,Live Oak,Texas,1117
84048299,840,48299,Llano,Texas,1598
84048301,840,48301,Loving,Texas,1
84048303,840,48303,Lubbock,Texas,48566
84048305,840,48305,Lynn,Texas,611
84048313,840,48313,Madison,Texas,1922
84048315,840,48315,Marion,Texas,525
84048317,840,48317,Martin,Texas,614
84048319,840,48319,Mason,Texas,391
84048321,840,48321,Matagorda,Texas,3423
84048323,840,48323,Maverick,Texas,10349
84048307,840,48307,McCulloch,Texas,565
84048309,840,48309,McLennan,Texas,26074
84048311,840,48311,McMullen,Texas,83
84048325,840,48325,Medina,Texas,4799
84048327,840,48327,Menard,Texas,207
84048329,840,48329,Midland,Texas,16943
84048331,840,48331,Milam,Texas,2437
84048333,840,48333,Mills,Texas,650
84048335,840,48335,Mitchell,Texas,598
84048337,840,48337,Montague,Texas,2053
84048339,840,48339,Montgomery,Texas,49477
84048341,840,48341,Moore,Texas,2316
84048343,840,48343,Morris,Texas,852
84048345,840,48345,Motley,Texas,90
84048347,840,48347,Nacogdoches,Texas,4353
84048349,840,48349,Navarro,Texas,5623
84048351,840,48351,Newton,Texas,587
84048353,840,48353,Nolan,Texas,1522
84048355,840,48355,Nueces,Texas,39679
84048357,840,48357,Ochiltree,Texas,1063
84048359,840,48359,Oldham,Texas,249
84048361,840,48361,Orange,Texas,8193
84080048,840,80048,Out of TX,Texas,0
84048363,840,48363,Palo Pinto,Texas,2835
84048365,840,48365,Panola,Texas,1570
84048367,840,48367,Parker,Texas,15250
84048369,840,48369,Parmer,Texas,1214
84048371,840,48371,Pecos,Texas,1561
84048373,840,48373,Polk,Texas,3070
84048375,840,48375,Potter,Texas,17166
84048377,840,48377,Presidio,Texas,802
84048379,840,48379,Rains,Texas,782
84048381,840,48381,Randall,Texas,16435
84048383,840,48383,Reagan,Texas,375
84048385,840,48385,Real,Texas,306
84048387,840,48387,Red River,Texas,668
84048389,840,48389,Reeves,Texas,1701
84048391,840,48391,Refugio,Texas,634
84048393,840,48393,Roberts,Texas,59
84048395,840,48395,Robertson,Texas,2057
84048397,840,48397,Rockwall,Texas,11068
84048399,840,48399,Runnels,Texas,1264
84048401,840,48401,Rusk,Texas,3857
84048403,840,48403,Sabine,Texas,507
84048405,840,48405,San Augustine,Texas,550
84048407,840,48407,San Jacinto,Texas,1154
84048409,840,48409,San Patricio,Texas,4152
84048411,840,48411,San Saba,Texas,796
84048413,840,48413,Schleicher,Texas,233
84048415,840,48415,Scurry,Texas,2369
84048417,840,48417,Shackelford,Texas,255
84048419,840,48419,Shelby,Texas,1590
84048421,840,48421,Sherman,Texas,210
84048423,840,48423,Smith,Texas,19453
84048425,840,48425,Somervell,Texas,1052
84048427,840,48427,Starr,Texas,9276
84048429,840,48429,Stephens,Texas,768
84048431,840,48431,Sterling,Texas,107
84048433,840,48433,Stonewall,Texas,156
84048435,840,48435,Sutton,Texas,476
84048437,840,48437,Swisher,Texas,786
84048439,840,48439,Tarrant,Texas,250869
84048441,840,48441,Taylor,Texas,15382
84048443,840,48443,Terrell,Texas,75
84048445,840,48445,Terry,Texas,1686
84048447,840,48447,Throckmorton,Texas,73
84048449,840,48449,Titus,Texas,3658
84048451,840,48451,Tom Green,Texas,16591
84048453,840,48453,Travis,Texas,79217
84048455,840,48455,Trinity,Texas,711
84048457,840,48457,Tyler,Texas,1247
84090048,840,90048,Unassigned,Texas,0
84048459,840,48459,Upshur,Texas,3198
84048461,840,48461,Upton,Texas,381
84048463,840,48463,Uvalde,Texas,3513
84048465,840,48465,Val Verde,Texas,7776
84048467,840,48467,Van Zandt,Texas,4099
84048469,840,48469,Victoria,Texas,8086
84048471,840,48471,Walker,Texas,8621
84048473,840,48473,Waller,Texas,3848
84048475,840,48475,Ward,Texas,1158
84048477,840,48477,Washington,Texas,3834
84048479,840,48479,Webb,Texas,43103
84048481,840,48481,Wharton,Texas,3913
84048483,840,48483,Wheeler,Texas,497
84048485,840,48485,Wichita,Texas,14822
84048487,840,48487,Wilbarger,Texas,1886
84048489,840,48489,Willacy,Texas,2547
84048491,840,48491,Williamson,Texas,43184
84048493,840,48493,Wilson,Texas,4284
84048495,840,48495,Winkler,Texas,744
84048497,840,48497,Wise,Texas,7145
84048499,840,48499,Wood,Texas,3336
84048501,840,48501,Yoakum,Texas,865
84048503,840,48503,Young,Texas,2128
84048505,840,48505,Zapata,Texas,1760
84048507,840,48507,Zavala,Texas,1844
84070015,840,,Bear River,Utah,20788
84049001,840,49001,Beaver,Utah,0
84049003,840,49003,Box Elder,Utah,0
84049005,840,49005,Cache,Utah,0
84049007,840,49007,Carbon,Utah,0
84070016,840,,Central Utah,Utah,8699
84049009,840,49009,Daggett,Utah,0
84049011,840,49011,Davis,Utah,36194
84049013,840,49013,Duchesne,Utah,0
84049015,840,49015,Emery,Utah,0
84049017,840,49017,Garfield,Utah,0
84049019,840,49019,Grand,Utah,0
84049021,840,49021,Iron,Utah,0
84049023,840,49023,Juab,Utah,0
84049025,840,49025,Kane,Utah,0
84049027,840,49027,Millard,Utah,0
84049029,840,49029,Morgan,Utah,0
84080049,840,80049,Out of UT,Utah,0
84049031,840,49031,Piute,Utah,0
84049033,840,49033,Rich,Utah,0
84049035,840,49035,Salt Lake,Utah,143774
84049037,840,49037,San Juan,Utah,1851
84049039,840,49039,Sanpete,Utah,0
84049041,840,49041,Sevier,Utah,0
84070017,840,,Southeast Utah,Utah,3240
84070018,840,,Southwest Utah,Utah,27867
84049043,840,49043,Summit,Utah,5319
84049045,840,49045,Tooele,Utah,6904
84070019,840,,TriCounty,Utah,3828
84049047,840,49047,Uintah,Utah,0
84090049,840,90049,Unassigned,Utah,875
84049049,840,49049,Utah,Utah,92952
84049051,840,49051,Wasatch,Utah,4477
84049053,840,49053,Washington,Utah,0
84049055,840,49055,Wayne,Utah,0
84049057,840,49057,Weber,Utah,0
84070020,840,,Weber-Morgan,Utah,28873
84050001,840,50001,Addison,Vermont,922
84050003,840,50003,Bennington,Vermont,1673
84050005,840,50005,Caledonia,Vermont,706
84050007,840,50007,Chittenden,Vermont,6136
84050009,840,50009,Essex,Vermont,213
84050011,840,50011,Franklin,Vermont,1688
84050013,840,50013,Grand Isle,Vermont,171
84050015,840,50015,Lamoille,Vermont,698
84050017,840,50017,Orange,Vermont,550
84050019,840,50019,Orleans,Vermont,888
84080050,840,80050,Out of VT,Vermont,0
84050021,840,50021,Rutland,Vermont,1733
84090050,840,90050,Unassigned,Vermont,12
84050023,840,50023,Washington,Vermont,1604
84050025,840,50025,Windham,Vermont,1102
84050027,840,50027,Windsor,Vermont,1179
850,850,78,,Virgin Islands,2907
84051001,840,51001,Accomack,Virginia,2709
84051003,840,51003,Albemarle,Virginia,5275
84051510,840,51510,Alexandria,Virginia,10940
84051005,840,51005,Alleghany,Virginia,1267
84051007,840,51007,Amelia,Virginia,820
84051009,840,51009,Amherst,Virginia,2788
84051011,840,51011,Appomattox,Virginia,1478
84051013,840,51013,Arlington,Virginia,14227
84051015,840,51015,Augusta,Virginia,5398
84051017,840,51017,Bath,Virginia,251
84051019,840,51019,Bedford,Virginia,6082
84051021,840,51021,Bland,Virginia,641
84051023,840,51023,Botetourt,Virginia,2411
84051520,840,51520,Bristol,Virginia,1282
84051025,840,51025,Brunswick,Virginia,1256
84051027,840,51027,Buchanan,Virginia,1351
84051029,840,51029,Buckingham,Virginia,2070
84051530,840,51530,Buena Vista,Virginia,867
84051031,840,51031,Campbell,Virginia,4207
84051033,840,51033,Caroline,Virginia,2010
84051035,840,51035,Carroll,Virginia,2270
84051036,840,51036,Charles City,Virginia,451
84051037,840,51037,Charlotte,Virginia,797
84051540,840,51540,Charlottesville,Virginia,3834
84051550,840,51550,Chesapeake,Virginia,19503
84051041,840,51041,Chesterfield,Virginia,25404
84051043,840,51043,Clarke,Virginia,889
84051570,840,51570,Colonial Heights,Virginia,1525
84051580,840,51580,Covington,Virginia,569
84051045,840,51045,Craig,Virginia,272
84051047,840,51047,Culpeper,Virginia,4290
84051049,840,51049,Cumberland,Virginia,418
84051590,840,51590,Danville,Virginia,4179
84051051,840,51051,Dickenson,Virginia,910
84051053,840,51053,Dinwiddie,Virginia,1975
84051595,840,51595,Emporia,Virginia,653
84051057,840,51057,Essex,Virginia,705
84051059,840,51059,Fairfax,Virginia,71411
84051600,840,51600,Fairfax City,Virginia,522
84051610,840,51610,Falls Church,Virginia,386
84051061,840,51061,Fauquier,Virginia,4273
84051063,840,51063,Floyd,Virginia,795
84051065,840,51065,Fluvanna,Virginia,1579
84051067,840,51067,Franklin,Virginia,3843
84051620,840,51620,Franklin City,Virginia,1061
84051069,840,51069,Frederick,Virginia,7233
84051630,840,51630,Fredericksburg,Virginia,1879
84051640,840,51640,Galax,Virginia,1034
84051071,840,51071,Giles,Virginia,1156
84051073,840,51073,Gloucester,Virginia,2056
84051075,840,51075,Goochland,Virginia,1315
84051077,840,51077,Grayson,Virginia,1221
84051079,840,51079,Greene,Virginia,1132
84051081,840,51081,Greensville,Virginia,1525
84051083,840,51083,Halifax,Virginia,2672
84051650,840,51650,Hampton,Virginia,9523
84051085,840,51085,Hanover,Virginia,7332
84051660,840,51660,Harrisonburg,Virginia,6166
84051087,840,51087,Henrico,Virginia,23156
84051089,840,51089,Henry,Virginia,4387
84051091,840,51091,Highland,Virginia,107
84051670,840,51670,Hopewell,Virginia,2348
84051093,840,51093,Isle of Wight,Virginia,2919
84051095,840,51095,James City,Virginia,4254
84051099,840,51099,King George,Virginia,1522
84051101,840,51101,King William,Virginia,1076
84051097,840,51097,King and Queen,Virginia,356
84051103,840,51103,Lancaster,Virginia,683
84051105,840,51105,Lee,Virginia,2363
84051678,840,51678,Lexington,Virginia,1151
84051107,840,51107,Loudoun,Virginia,25251
84051109,840,51109,Louisa,Virginia,1791
84051111,840,51111,Lunenburg,Virginia,721
84051680,840,51680,Lynchburg,Virginia,7196
84051113,840,51113,Madison,Virginia,563
84051683,840,51683,Manassas,Virginia,4159
84051685,840,51685,Manassas Park,Virginia,1169
84051690,840,51690,Martinsville,Virginia,1553
84051115,840,51115,Mathews,Virginia,577
84051117,840,51117,Mecklenburg,Virginia,2150
84051119,840,51119,Middlesex,Virginia,554
84051121,840,51121,Montgomery,Virginia,8780
84051125,840,51125,Nelson,Virginia,864
84051127,840,51127,New Kent,Virginia,1385
84051700,840,51700,Newport News,Virginia,12687
84051710,840,51710,Norfolk,Virginia,16133
84051131,840,51131,Northampton,Virginia,757
84051133,840,51133,Northumberland,Virginia,711
84051720,840,51720,Norton,Virginia,251
84051135,840,51135,Nottoway,Virginia,1865
84051137,840,51137,Orange,Virginia,2005
84080051,840,80051,Out of VA,Virginia,0
84051139,840,51139,Page,Virginia,1907
84051141,840,51141,Patrick,Virginia,1279
84051730,840,51730,Petersburg,Virginia,3509
84051143,840,51143,Pittsylvania,Virginia,5304
84051735,840,51735,Poquoson,Virginia,805
84051740,840,51740,Portsmouth,Virginia,8338
84051145,840,51145,Powhatan,Virginia,1772
84051147,840,51147,Prince Edward,Virginia,2006
84051149,840,51149,Prince George,Virginia,3238
84051153,840,51153,Prince William,Virginia,41934
84051155,840,51155,Pulaski,Virginia,2456
84051750,840,51750,Radford,Virginia,2010
84051157,840,51157,Rappahannock,Virginia,320
84051159,840,51159,Richmond,Virginia,1406
84051760,840,51760,Richmond City,Virginia,15773
84051161,840,51161,Roanoke,Virginia,7776
84051770,840,51770,Roanoke City,Virginia,7985
84051163,840,51163,Rockbridge,Virginia,1446
84051165,840,51165,Rockingham,Virginia,6347
84051167,840,51167,Russell,Virginia,2158
84051775,840,51775,Salem,Virginia,1983
84051169,840,51169,Scott,Virginia,1694
84051171,840,51171,Shenandoah,Virginia,3889
84051173,840,51173,Smyth,Virginia,2628
84051175,840,51175,Southampton,Virginia,1913
84051177,840,51177,Spotsylvania,Virginia,8845
84051179,840,51179,Stafford,Virginia,10150
84051790,840,51790,Staunton,Virginia,2527
84051800,840,51800,Suffolk,Virginia,7391
84051181,840,51181,Surry,Virginia,405
84051183,840,51183,Sussex,Virginia,1135
84051185,840,51185,Tazewell,Virginia,3386
84090051,840,90051,Unassigned,Virginia,0
84051810,840,51810,Virginia Beach,Virginia,33166
84051187,840,51187,Warren,Virginia,2559
84051191,840,51191,Washington,Virginia,4482
84051820,840,51820,Waynesboro,Virginia,2251
84051193,840,51193,Westmoreland,Virginia,1194
