FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE,3/31/21,BEDS,dem_pct
20107,9675,34.94,44.43,20.63,8,0.0,17.756638921918352
20109,2794,32.78,39.51,27.7,6,71.0,12.757201646090536
20111,32133,34.42,39.3,26.28,82,59.0,43.28710323134115
20113,28180,45.2,36.83,17.97,82,87.0,28.632774622523893
20115,11479,34.01,41.84,24.15,24,52.0,24.807723776795942
20117,9689,40.48,39.67,19.85,23,25.0,24.61869378177552
20119,3984,37.78,44.08,18.15,11,20.0,14.410958904109588
20121,34179,41.85,40.15,18.0,41,18.0,29.252383341695936
20123,5860,42.53,35.73,21.74,18,75.0,17.99419542083199
20125,31090,32.42,42.28,25.3,78,128.0,24.042901832265752
20127,5616,42.49,42.36,15.15,21,25.0,25.14660227664712
20129,2578,44.45,37.2,18.35,8,120.0,12.520868113522535
20131,10225,43.71,37.76,18.53,56,49.0,16.308937368050668
20133,15766,34.02,40.78,25.19,31,25.0,26.116038970481316
20135,2747,38.19,37.86,23.95,16,109.0,9.847984137475214
20137,4631,36.75,39.82,23.43,26,25.0,15.072463768115943
20139,15932,31.67,41.06,27.27,24,0.0,26.58369632856254
20141,3416,42.68,31.65,25.67,12,25.0,14.447300771208226
20143,5664,38.03,40.11,21.86,13,42.0,15.85709808837355
20145,5824,31.87,38.19,29.95,13,638.0,23.47572106608251
20147,5223,44.3,33.18,22.52,24,25.0,11.434735706580366
20149,24359,43.45,40.26,16.29,29,177.0,25.322938164029654
20151,8931,35.9,43.57,20.54,25,85.0,22.552574329224075
20153,2530,21.7,45.42,32.89,8,24.0,14.22872340425532
20155,59676,36.67,40.97,22.36,138,223.0,31.802727175119
20157,4636,31.95,38.24,29.81,13,63.0,15.957847196085812
20159,9020,38.29,39.32,22.38,12,25.0,22.34313498495022
20161,68667,37.41,44.5,18.08,36,109.0,50.71312224385205
20163,4909,43.1,38.4,18.5,12,20.0,12.560207484253429
20165,3036,39.95,42.26,17.79,14,36.0,17.59093619558736
20167,6845,44.65,35.57,19.78,27,46.0,17.306028266512836
20169,53462,38.14,42.45,19.4,135,198.0,33.4841628959276
20171,4804,28.66,51.62,19.71,23,25.0,12.701784197111298
20173,512501,38.81,41.3,19.89,730,816.0,42.85880333321412
20175,21095,25.99,47.16,26.85,41,101.0,34.62410275783906
20177,174808,37.67,41.67,20.66,349,881.0,50.2177288487806
20179,2521,34.79,41.17,24.04,12,53.0,10.173010380622838
20181,5864,44.95,34.09,20.96,12,25.0,14.521452145214525
20183,3582,38.78,39.87,21.36,2,53.0,15.782057303898544
20185,4156,37.54,41.07,21.39,9,25.0,17.551622418879056
20187,1981,30.09,38.97,30.94,7,34.0,19.072164948453608
20189,5472,31.67,45.3,23.03,9,100.0,11.669128508124077
20191,22728,33.39,45.58,21.03,51,76.0,23.7097364568082
20193,7540,41.96,38.73,19.31,19,88.0,16.404199475065617
20195,2791,38.84,42.85,18.31,8,62.0,14.846625766871163
20197,6931,41.29,39.37,19.33,13,0.0,24.705279343926197
20199,1518,39.26,45.13,15.61,4,0.0,5.333333333333334
20201,5406,31.78,45.63,22.59,14,50.0,16.4758931668401
20203,2119,29.54,48.7,21.76,6,37.0,15.392561983471072
20205,8483,28.37,46.58,25.05,16,49.0,18.28528072837633
20207,3134,34.52,43.08,22.4,5,0.0,19.016817593790428
20209,165019,30.82,42.56,26.62,274,1156.0,64.7847142731355
21001,18125,26.41,47.68,25.91,53,74.0,15.884970900376585
21003,21236,31.75,37.51,30.74,32,25.0,17.53711417280786
21005,22747,34.66,39.39,25.95,18,0.0,25.27945619335347
21007,7823,29.5,42.11,28.39,8,0.0,19.526627218934912
21009,44081,30.48,41.76,27.76,85,180.0,25.56469708302169
21011,12500,33.91,39.35,26.74,20,0.0,27.954505064865824
21013,25351,26.18,41.33,32.49,49,216.0,17.81162883313421
21015,133139,46.61,38.3,15.09,108,271.0,31.211446835840068
21017,19659,32.83,41.08,26.09,14,58.0,34.18023436689827
21019,45131,32.79,41.87,25.34,68,455.0,32.57899820615427
21021,27285,33.76,38.42,27.82,65,197.0,36.62127600746526
21023,8303,29.45,43.03,27.52,7,0.0,18.85014137606032
21025,12502,26.42,45.17,28.41,8,55.0,22.98180533474651
21027,20268,25.68,46.04,28.28,13,25.0,23.04599391978033
21029,81411,40.98,42.39,16.63,70,0.0,25.14297969688305
21031,12790,29.16,39.08,31.77,24,0.0,17.624959163672003
21033,12716,27.85,38.54,33.6,29,25.0,22.29309271935283
21035,36036,33.17,41.03,25.8,47,152.0,33.2167631714728
21037,91228,45.47,37.11,17.42,68,178.0,39.67194315319559
21039,4760,32.96,38.17,28.87,8,0.0,17.55117513267627
21041,10494,28.83,41.01,30.16,17,25.0,26.989117291414757
21043,26316,28.4,43.08,28.53,31,0.0,22.80535174794993
21045,15818,26.59,35.59,37.82,34,24.0,12.801561846325477
21047,69863,31.7,43.7,24.6,98,786.0,34.7651175459917
21049,36084,38.23,39.34,22.43,28,54.0,33.12003530450132
21051,18282,30.16,39.59,30.25,36,49.0,10.948616600790514
21053,10134,30.97,37.3,31.72,29,42.0,12.226277372262777
21055,8671,26.56,47.45,25.99,19,48.0,17.23243752946723
21057,6614,21.02,49.3,29.68,9,25.0,15.35207011181626
21059,100021,33.86,39.55,26.59,172,527.0,35.099512591389114
21061,12147,25.9,48.3,25.8,21,0.0,20.0130484423422
21063,6514,23.66,36.28,40.07,2,0.0,23.772954924874792
21065,14074,29.09,41.91,29.0,11,25.0,20.724992352401344
21067,312837,38.68,40.94,20.38,275,2592.0,59.32374364617723
21069,14581,27.33,41.53,31.14,20,52.0,20.860458533823945
21071,35446,27.4,42.66,29.95,60,224.0,23.753898844107397
21073,49734,34.0,43.01,22.99,44,173.0,48.54368932038835
21075,5582,27.46,33.05,39.48,14,70.0,32.67244940107394
21077,8869,38.96,38.32,22.72,25,0.0,21.356196414653155
21079,17666,28.45,36.0,35.55,31,0.0,21.027231988969323
21081,24782,36.9,38.71,24.38,16,25.0,19.854132901134523
21083,37124,29.55,45.69,24.76,90,107.0,20.913150781525445
21085,25828,32.02,40.17,27.81,51,75.0,20.02837352916632
21087,10941,31.86,36.56,31.58,15,35.0,15.82931865106676
21089,34968,33.41,42.6,23.98,50,190.0,26.810079225352112
21091,8722,34.56,42.51,22.93,15,0.0,29.45280139524744
21093,110242,34.92,46.6,18.48,143,465.0,36.98534970678981
21095,25818,27.14,38.9,33.96,78,150.0,13.61771944216571
21097,18886,32.3,41.51,26.19,21,61.0,27.10945442222975
21099,18914,26.07,41.96,31.97,45,25.0,22.798422750627317
21101,44667,32.37,40.78,26.85,66,192.0,36.92478731631864
21103,16126,30.7,44.07,25.23,10,0.0,26.421610953496977
21105,4307,32.57,44.53,22.89,10,0.0,20.827648931332423
21107,44238,35.11,35.5,29.39,137,390.0,25.287089125482357
21109,13278,33.45,38.21,28.34,31,0.0,9.896940945525929
21111,757150,36.15,40.88,22.97,1091,4604.0,59.12772311334316
21113,52855,39.3,39.48,21.22,60,0.0,32.63494724010514
21115,21957,27.66,38.43,33.91,30,72.0,15.777080062794347
21117,166001,43.57,38.17,18.26,162,880.0,39.29580552443124
21119,14274,29.05,40.17,30.78,22,0.0,22.58838585826268
21121,30698,31.32,39.39,29.29,31,25.0,15.9270699917125
21123,14212,30.45,40.94,28.61,25,0.0,20.599917819476783
21125,60473,31.01,41.09,27.9,56,150.0,15.92340819304552
21127,15317,28.81,36.98,34.21,20,90.0,17.800143781452192
21129,6393,31.41,40.72,27.87,22,0.0,17.262128619781873
21131,9744,23.0,46.43,30.57,6,25.0,9.270421949698608
21133,21494,27.79,39.39,32.81,40,90.0,19.693486590038315
21135,13222,23.51,49.06,27.42,31,0.0,13.989461159272478
21137,24451,32.3,41.94,25.76,45,25.0,20.654265554842848
21139,9194,24.81,50.13,25.06,20,25.0,18.768738756745957
21141,27006,28.22,45.83,25.95,61,75.0,25.060748420541067
21143,7155,19.71,47.34,32.96,19,0.0,25.82781456953642
21145,64932,32.27,43.43,24.31,116,708.0,33.38205900778616
21147,15602,29.12,37.95,32.93,29,0.0,11.266511266511268
21149,9207,43.3,33.2,23.49,26,0.0,22.45922208281054
21151,87042,36.17,41.27,22.57,107,130.0,35.487324328633576
21153,12161,23.57,46.94,29.5,14,0.0,22.273228057289757
21155,19024,32.14,42.78,25.08,35,75.0,30.48835125448029
21157,30939,34.33,41.48,24.19,54,25.0,23.129367649565367
21159,9853,31.79,43.13,25.08,20,0.0,10.254452926208652
21161,16906,32.56,39.01,28.43,33,100.0,29.680824327720533
21163,28425,35.9,41.2,22.9,22,0.0,25.740609496810773
21165,6483,32.64,37.27,30.09,15,0.0,24.17794970986461
21167,21933,30.15,45.99,23.87,45,25.0,25.84576054537708
21169,10071,28.14,41.38,30.48,25,0.0,19.45331205107741
21171,10624,25.35,42.29,32.36,40,49.0,12.326454033771109
21173,27970,34.38,41.09,24.53,30,42.0,28.277634961439592
21175,11418,27.8,40.31,31.89,3,25.0,21.1743450767841
21177,29393,33.65,39.44,26.91,56,90.0,24.90688031484996
21179,46133,34.48,44.85,20.67,50,40.0,30.922779092277903
21181,7269,30.25,35.75,33.99,8,18.0,28.12131919905772
21183,23923,29.81,44.31,25.88,52,25.0,21.6051047002786
21185,62693,50.35,36.45,13.21,80,187.0,38.23281315900464
21187,10901,27.07,40.36,32.57,12,25.0,20.124633431085044
21189,4415,28.63,41.2,30.17,12,0.0,11.398416886543536
21191,14590,33.93,40.62,25.45,3,0.0,19.090252707581225
21193,25569,29.04,45.45,25.52,61,358.0,22.157269470111256
21195,56944,27.71,40.73,31.56,83,453.0,19.165878271838537
21197,12250,35.58,38.72,25.7,8,0.0,24.83197093551317
21199,64686,28.43,42.49,29.08,92,283.0,17.959856676285
21201,2108,25.24,51.66,23.1,14,0.0,22.07678883071553
21203,16593,26.4,44.31,29.3,18,26.0,14.570217139920338
21205,21586,35.59,37.17,27.24,17,149.0,38.57625770530921
21207,17899,28.57,41.51,29.93,42,25.0,14.86743483611142
21209,56080,38.79,43.84,17.36,32,75.0,36.490500863557855
21211,48016,30.4,45.7,23.9,68,70.0,34.304647013847585
21213,18374,32.59,46.38,21.03,34,25.0,30.70316078790655
21215,19351,34.54,41.74,23.72,17,0.0,22.13666987487969
21217,24594,34.58,40.49,24.94,41,90.0,23.66906474820144
21219,12171,26.6,42.85,30.55,24,0.0,22.463091011025977
21221,14651,25.92,39.97,34.11,14,25.0,24.284745762711864
21223,8471,34.52,31.59,33.89,7,0.0,23.4313498495022
21225,14338,25.98,44.48,29.54,14,25.0,23.251216545012166
21227,126332,35.99,42.76,21.25,161,733.0,40.60811909450597
21229,12095,32.2,41.21,26.59,36,0.0,26.418126305640367
21231,20107,25.05,41.55,33.41,42,25.0,18.3982683982684
21233,12686,29.52,39.47,31.01,19,0.0,23.56868636287765
21235,34861,25.88,47.76,26.35,47,273.0,16.628657066527662
21237,7125,20.93,37.38,41.7,5,0.0,28.163813360187984
21239,26298,35.9,46.18,17.92,18,25.0,42.92945894418513
22001,61749,27.87,43.26,28.87,190,181.0,19.148636763412487
22003,21697,25.31,40.88,33.81,91,76.0,21.488277268093785
22005,126121,42.29,41.99,15.72,159,83.0,32.73004412354592
22007,21816,27.91,39.1,32.99,35,6.0,34.116599910992434
22009,37455,23.87,41.08,35.05,121,55.0,28.793661808928984
22011,36418,27.81,46.34,25.85,72,60.0,15.54074708076053
22013,13197,21.75,41.15,37.09,80,21.0,43.50354609929078
22015,126668,32.87,42.52,24.61,289,134.0,28.656115634434176
22017,236918,28.03,40.58,31.39,722,2195.0,52.52973921000458
22019,201196,32.08,44.32,23.59,396,901.0,31.43123283694035
22021,9415,29.05,43.1,27.85,26,40.0,15.644687106257871
22023,6953,34.63,45.63,19.73,6,49.0,8.021787571180985
22025,8701,21.03,46.81,32.16,38,0.0,26.121860848085632
22027,12898,22.09,38.88,39.03,54,47.0,41.50455927051672
22029,17957,19.69,44.32,35.99,60,25.0,35.98776619845945
22031,27365,26.03,43.23,30.75,76,34.0,37.03175895765472
22033,432465,32.31,44.31,23.37,771,2266.0,55.51728775782728
22035,5794,20.97,42.29,36.74,24,11.0,62.58234519104085
22037,17538,27.28,38.94,33.77,112,10.0,40.7269959082691
22039,32333,23.86,42.45,33.68,90,250.0,26.978977420192056
22041,19664,19.94,39.91,40.15,105,43.0,27.34567901234568
22043,19620,22.32,54.39,23.29,52,0.0,12.31899488926746
22045,69354,29.18,45.05,25.77,150,187.0,33.708311680371715
22047,28964,28.73,42.8,28.48,97,0.0,50.92409833123991
22049,14929,27.7,43.42,28.88,50,25.0,28.079140461215932
22051,431402,32.2,43.22,24.58,878,1631.0,43.60485823272236
22053,31248,26.49,45.13,28.38,89,76.0,21.615794083956608
22055,241027,38.25,41.62,20.13,270,1029.0,34.6530330681709
22057,96469,30.92,42.23,26.85,200,203.0,19.1063717282101
22059,13851,34.71,41.68,23.62,36,84.0,9.015119400876078
22061,42328,25.09,42.29,32.62,91,159.0,39.2166018158236
22063,140260,36.51,45.04,18.45,198,0.0,14.17905871531504
22065,9519,19.4,48.87,31.73,37,25.0,56.83083511777301
22067,24389,22.59,42.94,34.47,72,22.0,42.73371349576637
22069,36335,29.68,43.45,26.86,84,208.0,41.65760541258911
22071,380942,30.85,41.45,27.69,782,1685.0,83.14859491955303
22073,149173,30.48,42.18,27.34,437,1263.0,37.464939421102855
22075,23144,35.8,39.82,24.38,26,0.0,30.99691301979299
22077,21730,25.95,39.52,34.53,72,25.0,37.854660092151
22079,127542,29.77,44.19,26.04,306,839.0,33.08417565616241
22081,8367,20.53,45.94,33.52,38,25.0,39.78702807357213
22083,19416,19.38,44.05,36.57,52,56.0,32.44466800804829
22085,23721,23.27,45.39,31.34,58,44.0,16.336353340883353
22087,46979,31.32,43.73,24.95,48,240.0,34.84985835694051
22089,52596,40.46,40.05,19.49,90,59.0,34.365466213136024
22091,10085,29.69,40.06,30.25,9,25.0,54.335823319259504
22093,20969,31.06,40.87,28.07,49,20.0,51.7077045274027
22095,42611,28.71,45.81,25.47,136,62.0,63.37252706233669
22097,81839,21.87,45.0,33.13,250,609.0,42.21217864606114
22099,52983,27.48,44.0,28.52,115,43.0,31.21162807899993
22101,48879,29.11,41.11,29.78,129,187.0,34.74079185715518
22103,260188,37.0,42.53,20.47,514,1086.0,26.94026122332453
22105,132048,29.16,44.51,26.33,286,365.0,32.75524184457432
22107,4318,18.02,41.59,40.39,8,0.0,52.03602192638998
22109,109619,33.54,43.9,22.56,218,327.0,24.21712802768166
22111,21768,26.91,37.87,35.22,77,36.0,23.694313007767164
22113,59511,29.22,46.29,24.48,110,95.0,18.331869418825946
22115,47323,28.76,49.78,21.46,101,92.0,16.782487838776927
22117,44892,24.57,44.75,30.67,127,123.0,30.594987956746785
22119,37631,23.21,36.57,40.22,109,196.0,33.88230127360562
22121,26019,39.14,39.03,21.83,57,0.0,43.98098886287863
22123,10452,18.38,50.82,30.8,41,21.0,14.05384006334125
22125,10367,39.74,39.1,21.15,33,22.0,36.66241225271219
22127,12380,28.54,40.65,30.81,42,60.0,24.78714859437751
23001,106246,39.8,42.43,17.77,59,483.0,46.52381193039201
23003,66311,29.8,41.91,28.29,44,228.0,38.54183927091964
23005,289056,43.31,39.53,17.16,186,1169.0,65.72220464081178
23007,29244,30.92,45.61,23.46,13,65.0,45.84919597704415
23009,54595,35.77,43.87,20.36,35,114.0,54.29140038120865
23011,120384,37.75,42.54,19.71,58,683.0,48.06444949390622
23013,38629,35.97,42.95,21.09,5,109.0,58.043945912722805
23015,34484,32.85,43.04,24.12,2,77.0,53.16678542985287
23017,57817,32.19,45.35,22.47,56,75.0,43.64093463472346
23019,146670,37.78,41.76,20.46,88,673.0,43.78461216955174
23021,16693,28.87,40.18,30.95,4,48.0,35.18407362945178
23023,35849,40.82,40.97,18.2,6,0.0,55.7166392092257
23025,50176,34.89,41.27,23.85,27,50.0,36.59096616797618
23027,39265,31.79,46.18,22.03,19,25.0,50.2523813400635
23029,31025,25.87,43.36,30.78,15,50.0,38.48036425725669
23031,206244,38.13,43.69,18.18,126,278.0,54.32533080996932
24001,63807,32.12,42.16,25.72,202,451.0,5.97761169674619
24003,573374,45.37,40.91,13.71,566,673.0,11.163663493929596
24005,813482,39.0,42.17,18.83,1366,1899.0,12.455486682155149
24009,92263,48.54,37.04,14.43,74,76.0,9.197972023700446
24011,33228,34.89,41.96,23.15,22,0.0,6.451817145751551
24013,166546,48.4,37.4,14.21,217,409.0,7.267435485960908
24015,102546,42.22,40.75,17.03,126,222.0,7.083140196367621
24017,162650,45.08,39.1,15.82,173,89.0,13.893271358019174
24019,31767,30.25,44.74,25.0,48,409.0,8.583588909056768
24021,257015,46.58,38.8,14.62,301,308.0,10.668543762661814
24023,28827,35.19,42.12,22.68,62,55.0,4.203446287873936
24025,255029,46.11,38.05,15.84,255,255.0,8.515649251616212
24027,325256,46.77,38.93,14.3,226,581.0,14.140892156755635
24029,18272,34.26,40.64,25.1,44,26.0,9.874004076338707
24031,1049242,39.67,42.85,17.48,1472,1623.0,15.721761222161229
24033,893899,32.01,46.42,21.57,1388,836.0,17.851172753056925
24035,50114,41.12,40.95,17.93,41,0.0,7.070980521624298
24037,111763,43.62,37.73,18.65,122,95.0,8.313302793496812
24039,20531,26.44,41.81,31.74,37,89.0,8.35912092244013
24041,37093,34.8,42.49,22.72,36,132.0,9.808911549545556
24043,144319,37.18,41.79,21.03,263,372.0,7.684976172560823
24045,99757,35.21,42.12,22.67,149,335.0,9.54388090704518
24047,51944,31.49,44.8,23.71,93,45.0,7.926540658231043
24510,575313,30.6,41.48,27.93,944,4671.0,17.456340199022154
25001,211121,37.16,43.39,19.45,444,347.0,60.71730291990073
25003,121404,35.33,43.23,21.44,276,359.0,72.04163241420629
25005,556407,41.95,38.96,19.1,1637,1161.0,54.51194893447634
25007,17273,30.6,50.12,19.28,0,25.0,77.01390507263264
25009,778537,38.47,40.97,20.56,2295,1291.0,62.92949347501996
25011,69904,34.5,42.83,22.67,107,89.0,69.8323372787945
25013,457814,34.41,41.27,24.32,1446,1493.0,57.04347511017106
25015,139602,43.32,39.77,16.9,284,310.0,71.73164877960421
25017,1568564,45.33,38.98,15.69,3645,2766.0,70.99535628465964
25019,11399,35.49,50.5,14.01,0,19.0,71.4227309893704
25021,695736,45.96,38.25,15.79,1721,847.0,66.4924752215102
25023,515031,44.86,39.19,15.95,1379,1098.0,57.13956626188831
25025,764516,31.36,43.71,24.93,1788,5632.0,80.21646305301861
25027,811726,43.67,39.01,17.32,2151,1708.0,57.199583372612494
26001,10377,24.46,43.69,31.85,25,0.0,30.322763306908268
26003,8217,34.68,39.95,25.36,5,11.0,40.03510140405616
26005,117892,37.48,42.13,20.39,118,25.0,36.43992011208156
26007,28288,33.3,42.54,24.16,49,124.0,35.35859508515528
26009,23282,29.9,47.97,22.12,20,0.0,37.36911405103768
26011,14840,26.67,44.02,29.31,27,25.0,31.412071113124224
26013,7336,31.86,41.25,26.89,33,15.0,36.60227835562159
26015,61471,39.63,42.37,18.0,52,49.0,32.856148168778724
26017,102933,38.5,41.78,19.72,307,358.0,43.40054767239233
26019,17711,33.48,44.84,21.69,32,8.0,44.69091502201925
26021,151730,34.24,40.83,24.94,251,329.0,45.439429063854064
26023,41959,34.86,43.9,21.24,88,96.0,29.99123490455785
26025,132024,37.27,41.81,20.93,246,266.0,43.567538208536384
26027,51432,33.27,44.77,21.96,68,25.0,34.82606042111688
26029,26092,32.4,45.83,21.77,13,25.0,40.81764705882353
26031,25199,26.99,45.32,27.7,38,0.0,34.26392740105874
26033,32809,31.07,41.88,27.05,30,82.0,37.68280240335563
26035,30836,28.17,41.09,30.74,69,49.0,31.93292795282845
26037,79388,42.43,40.27,17.3,75,25.0,45.83637615540301
26039,13972,30.96,43.22,25.82,5,71.0,33.9905864393843
26041,35581,32.02,41.91,26.07,86,25.0,35.96047468204813
26043,25163,35.66,43.29,21.05,71,113.0,32.5176502844609
26045,109227,42.11,40.68,17.21,161,45.0,48.65608531409828
26047,33241,37.68,40.97,21.35,39,178.0,43.567660188483565
26049,403826,36.43,40.61,22.96,779,1143.0,53.93476689555475
26051,25383,25.34,43.7,30.96,43,25.0,30.97993562966514
26053,13872,28.71,41.48,29.81,49,25.0,43.18896685216549
26055,92571,38.82,42.18,19.0,77,377.0,47.61770369878478
26057,35801,37.39,40.45,22.16,105,67.0,34.99241909342814
26059,44569,34.37,40.09,25.54,79,65.0,25.246759934769543
26061,33311,34.52,44.06,21.42,40,61.0,41.889627587697966
26063,30927,33.17,41.04,25.8,62,88.0,29.777078700439336
26065,277035,38.4,40.99,20.61,301,1063.0,65.1760636457973
26067,59724,39.59,42.19,18.22,74,22.0,33.844577602533455
26069,25043,27.44,44.54,28.03,67,49.0,34.97363796133568
26071,11035,29.52,39.38,31.1,51,25.0,36.72116659301812
26073,65068,35.44,40.11,24.44,77,118.0,47.82978144862513
26075,150971,37.71,41.38,20.92,232,325.0,39.56790047117894
26077,259247,43.68,37.69,18.62,327,821.0,58.352741015521495
26079,17983,28.99,46.18,24.82,16,8.0,28.238171385570503
26081,651564,42.89,39.3,17.81,741,1753.0,52.04709623097206
26083,2112,25.43,55.26,19.32,2,0.0,43.15992292870906
26085,11690,20.94,46.18,32.88,12,0.0,36.18535505298118
26087,86682,37.07,42.69,20.24,134,183.0,31.08641975308642
26089,21732,33.3,44.89,21.81,16,0.0,52.0414201183432
26091,94387,35.16,45.45,19.39,130,113.0,39.19063231850117
26093,191448,47.53,38.73,13.74,153,136.0,37.90969912812409
26095,5123,31.43,41.5,27.07,1,25.0,28.057314228590467
26097,10778,21.91,44.86,33.23,3,15.0,37.519600855310046
26099,871343,39.73,41.67,18.59,2025,1105.0,45.31093198666278
26101,23453,30.26,43.55,26.19,21,45.0,41.67178437393381
26103,63110,37.58,40.13,22.29,56,289.0,54.62869040627836
26105,29085,30.13,45.07,24.8,27,49.0,39.42274255245161
26107,40350,30.9,43.35,25.75,22,69.0,35.03729393320348
26109,22755,32.27,41.28,26.44,41,0.0,34.23494883794717
26111,82446,40.88,41.45,17.67,69,308.0,41.7474739243807
26113,15078,32.97,47.37,19.66,20,0.0,22.467161621930327
26115,150295,41.15,38.79,20.06,212,217.0,37.837930876210585
26117,61337,35.41,42.93,21.66,90,148.0,30.227414330218068
26119,9300,26.67,42.33,31.0,18,0.0,27.7863116572794
26121,170556,33.16,44.61,22.23,307,382.0,49.37367487343689
26123,48776,33.67,42.99,23.34,54,25.0,28.98641434409632
26125,1251693,45.38,38.22,16.39,2060,4375.0,56.357167057614
26127,26407,29.36,45.41,25.23,51,24.0,35.158583416299244
26129,20965,29.32,40.2,30.49,34,88.0,29.18451331149744
26131,5714,24.71,49.46,25.83,21,25.0,36.56677181913775
26133,23255,30.17,42.03,27.79,24,25.0,26.06861870386893
26135,8241,24.66,41.26,34.09,20,0.0,27.5338530980714
26137,24551,33.28,42.52,24.2,28,46.0,32.140678999796705
26139,285133,44.82,40.03,15.15,364,311.0,38.35211275953839
26141,12556,25.25,44.38,30.37,28,0.0,34.88734419942474
26143,23951,26.6,43.29,30.11,39,0.0,34.39872153415901
26145,186135,36.63,38.8,24.57,532,899.0,49.43250539434344
26147,158695,38.12,41.17,20.71,278,398.0,34.06651894334376
26149,60776,37.9,38.51,23.59,91,144.0,33.154352806414664
26151,41076,29.56,44.4,26.04,84,65.0,26.57934598592177
26153,8070,23.35,48.9,27.76,5,37.0,33.487881981032665
26155,67656,37.28,42.53,20.2,84,107.0,39.126555170303895
26157,51931,33.71,43.21,23.08,141,50.0,29.587366276108
26159,75529,35.37,41.46,23.16,99,84.0,43.01182614037782
26161,348715,43.61,40.32,16.07,249,1785.0,72.607638920977
26163,1743402,32.05,41.54,26.41,4256,5559.0,68.44598490032311
26165,33548,33.91,44.74,21.35,25,49.0,31.96277032575965
27001,15807,29.21,42.18,28.61,36,25.0,35.98004987531172
27003,355265,47.24,38.32,14.44,407,546.0,47.78669268514484
27005,34350,32.96,45.25,21.8,48,87.0,33.962166898613475
27007,45747,34.06,41.74,24.2,54,141.0,47.23634709992145
27009,40823,41.63,44.23,14.14,95,0.0,32.70440251572327
27011,4991,39.43,38.53,22.04,4,40.0,35.40685944855414
27013,64832,41.69,40.7,17.61,39,272.0,50.84463676458351
27015,24321,42.93,37.59,19.47,39,102.0,32.476938845234024
27017,34614,37.09,42.68,20.23,51,61.0,49.57533506799548
27019,104529,55.69,32.0,12.32,41,109.0,46.37362306173807
27021,29740,29.25,47.02,23.73,26,5.0,34.67658155175242
27023,11782,33.55,41.75,24.7,36,60.0,33.67115413704432
27025,55543,48.92,36.57,14.51,48,61.0,34.15099797512294
27027,61816,45.64,39.45,14.91,89,0.0,50.73668538106021
27029,8799,31.55,42.63,25.82,14,25.0,26.762956669498728
27031,5460,28.33,40.4,31.26,0,16.0,65.58066211245402
27033,11183,30.91,42.52,26.57,20,26.0,30.031111838873425
27035,64908,36.48,43.26,20.27,85,212.0,34.16722674433077
27037,428659,47.8,37.92,14.28,409,259.0,55.72926000632962
27039,20934,47.4,40.43,12.17,4,0.0,33.47009108065972
27041,38078,44.91,36.29,18.81,70,127.0,32.55948686116284
27043,13554,38.32,36.66,25.02,18,43.0,31.98129896386151
27045,21038,40.35,41.21,18.44,9,0.0,37.48455646157648
27047,30155,39.09,40.43,20.48,27,159.0,40.96206445475087
27049,46203,43.15,39.23,17.62,70,83.0,41.22782511523956
27051,5972,35.92,42.53,21.55,8,30.0,35.57744937055281
27053,1254285,44.77,37.59,17.64,1646,4668.0,70.45566683289923
27055,18587,42.14,39.76,18.1,14,0.0,42.42132867132867
27057,21460,30.83,45.94,23.23,41,50.0,34.415734670266104
27059,40550,45.36,40.7,13.94,58,86.0,29.45327006395709
27061,44820,32.34,45.01,22.66,51,106.0,40.60841082790558
27063,9834,41.32,38.38,20.31,10,20.0,29.987970441656643
27065,16308,37.18,39.45,23.37,21,49.0,30.015148236312488
27067,42969,39.95,41.02,19.03,79,136.0,36.11931356186074
27069,4297,39.7,40.05,20.25,22,15.0,38.12050018946571
27071,12153,33.38,41.02,25.6,11,49.0,38.41375325050564
27073,6621,39.04,37.74,23.21,21,32.0,35.79207920792079
27075,10622,36.58,40.21,23.22,19,25.0,50.63871146903638
27077,3738,35.77,37.51,26.73,2,15.0,27.865448504983387
27079,28887,46.38,36.12,17.5,22,15.0,33.72577000832441
27081,5636,43.95,33.91,22.14,2,44.0,30.08025682182985
27083,24940,44.04,35.69,20.27,47,74.0,35.94198402233771
27085,35842,45.02,38.1,16.88,54,115.0,30.63583815028902
27087,5527,24.5,41.56,33.94,7,18.0,48.26388888888889
27089,9330,43.38,38.2,18.42,16,32.0,25.327596323097985
27091,19662,34.34,46.42,19.24,29,57.0,30.020891997456623
27093,23174,42.56,39.95,17.49,37,35.0,28.583043831768794
27095,26092,36.85,41.09,22.07,47,28.0,29.981618898495476
27097,33328,39.22,41.69,19.09,55,49.0,22.32845894263217
27099,39946,35.51,42.88,21.61,31,82.0,46.0015507883174
27101,8194,40.15,38.3,21.55,8,25.0,29.59558823529412
27103,32242,43.26,36.92,19.82,42,17.0,50.3111111111111
27105,21573,33.68,40.65,25.67,47,48.0,33.65461847389558
27107,6375,36.3,44.19,19.51,9,14.0,40.80209241499564
27109,157429,45.46,39.26,15.28,94,2120.0,54.15659025004104
27111,58578,36.35,38.64,25.01,71,133.0,32.85255089425534
27113,14033,39.95,41.19,18.86,18,26.0,35.289267555311255
27115,28134,33.35,42.94,23.7,20,70.0,33.86663333541654
27117,9118,38.74,40.06,21.2,25,44.0,26.43724696356276
27119,30785,42.52,36.38,21.09,66,92.0,34.87879953828396
27121,11249,39.49,39.81,20.7,6,34.0,35.27485046995158
