FIPS,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,E_TOTPOP,AREA_SQMI
23027,13.9,5.6,28860.0,7.6,21.1,19.0,16.9,8.2,4.4,0.1,1.0,12.4,2.0,5.4,1.7,0.4344,0.5172,0.3162,0.1681,1.4359,0.3334,0.7666,0.1344,0.6256,0.5053,2.0319,0.5094,0.0856,0.0707,0.1563,0.049,0.1754,0.5648,0.518,0.4435,0.4126,2.1143,0.2986,5.7384,0.2197,11.4,39418,729.9703648
23029,18.5,7.0,24647.0,11.6,23.2,19.0,21.6,8.5,10.4,0.5,2.0,12.1,0.8,8.8,3.2,0.7271,0.7347,0.6111,0.4629,2.5358,0.6777,0.8679,0.1344,0.8886,0.5597,2.4506,0.823,0.3553,0.3582,0.7135,0.341,0.3725,0.5508,0.0981,0.8453,0.6915,2.5582,0.5231,8.2581,0.6439,12.3,31694,2562.7105534
23031,8.4,4.1,35052.0,7.0,19.3,19.3,14.6,6.8,5.7,0.5,4.6,6.5,1.3,5.4,1.6,0.0997,0.2611,0.0889,0.1223,0.572,0.0748,0.6234,0.1598,0.4142,0.2665,1.4639,0.1528,0.1678,0.3582,0.526,0.2451,0.6743,0.3101,0.2604,0.4435,0.3792,2.0675,0.2811,4.6294,0.0936,7.3,203102,991.0519051
24009,5.1,6.4,43504.0,6.1,14.0,23.6,10.8,8.6,21.6,0.4,4.1,0.9,0.8,3.1,0.7,0.0134,0.6545,0.0232,0.0755,0.7666,0.129,0.1503,0.6711,0.1038,0.5775,1.5027,0.1668,0.5858,0.297,0.8828,0.4413,0.6332,0.0318,0.0981,0.1022,0.0729,0.9382,0.0146,4.0903,0.0471,4.2,91082,213.1909019
24013,5.3,3.5,40667.0,7.8,16.0,22.1,11.2,6.0,10.5,0.5,5.9,1.2,1.0,4.6,2.2,0.0146,0.1822,0.0357,0.1831,0.4156,0.036,0.2891,0.4642,0.1302,0.1706,1.0541,0.0519,0.3588,0.3582,0.717,0.3429,0.7507,0.0443,0.155,0.3012,0.5409,1.7921,0.1831,3.9788,0.0404,3.0,167522,447.6254344
24015,9.4,5.6,32976.0,11.0,14.9,23.0,13.5,8.2,14.6,0.8,6.0,6.0,2.2,5.7,1.4,0.1497,0.5172,0.1389,0.4231,1.2289,0.2736,0.205,0.5915,0.3018,0.5053,1.6036,0.2168,0.4626,0.5113,0.9739,0.4967,0.7542,0.2846,0.5801,0.5002,0.3018,2.4209,0.4454,6.2273,0.2933,4.5,102517,346.278461
24021,7.1,4.6,41432.0,7.6,13.8,23.5,11.0,7.7,25.7,2.2,10.8,0.9,1.2,4.2,1.9,0.0522,0.3487,0.0318,0.1681,0.6008,0.085,0.1404,0.6581,0.1184,0.4126,1.3295,0.1041,0.6422,0.7848,1.427,0.766,0.893,0.0318,0.2203,0.242,0.4728,1.8599,0.206,5.2172,0.1589,4.8,248472,660.4683789
24023,9.7,4.0,27980.0,10.7,21.2,19.2,16.5,6.9,3.5,0.2,3.0,8.1,1.0,6.6,2.3,0.1675,0.2455,0.3752,0.3996,1.1878,0.2615,0.7755,0.1506,0.5899,0.2792,1.7952,0.3292,0.0414,0.1477,0.1891,0.0653,0.5081,0.3865,0.155,0.6323,0.5619,2.2438,0.3582,5.4159,0.1812,7.3,29376,649.0770135
24025,7.6,4.8,39365.0,7.2,15.4,22.6,11.4,7.3,23.5,0.7,10.5,2.7,1.2,5.0,0.7,0.0672,0.3838,0.0465,0.1347,0.6322,0.0933,0.242,0.5304,0.1449,0.3435,1.2608,0.0821,0.6154,0.4642,1.0796,0.5562,0.8863,0.1044,0.2203,0.3715,0.0729,1.6554,0.1394,4.628,0.0933,3.7,251025,437.1194824
24035,5.5,2.9,42077.0,7.9,18.0,21.8,10.6,5.9,13.4,1.1,2.8,3.2,1.2,3.5,0.9,0.0197,0.1124,0.0296,0.1907,0.3524,0.0255,0.4893,0.418,0.0942,0.1573,1.1588,0.0643,0.4333,0.6087,1.042,0.5339,0.4801,0.1324,0.2203,0.1458,0.1165,1.0951,0.0296,3.6483,0.022,4.4,49355,371.6832289
24037,8.3,3.6,39254.0,10.2,12.3,24.6,12.5,8.5,25.4,0.7,8.0,4.3,1.3,4.6,2.6,0.0936,0.1946,0.0487,0.3626,0.6995,0.1105,0.0732,0.7927,0.2162,0.5597,1.6418,0.2369,0.639,0.4642,1.1032,0.5718,0.8313,0.1917,0.2604,0.3012,0.6059,2.1905,0.3333,5.635,0.2086,5.8,111531,358.687963
24043,12.7,6.5,29802.0,13.1,16.4,22.1,15.8,9.6,20.3,0.9,8.6,3.4,1.8,8.2,5.9,0.3573,0.6697,0.264,0.5552,1.8462,0.4627,0.3298,0.4642,0.5365,0.7198,2.0503,0.5317,0.5673,0.5492,1.1165,0.5801,0.8481,0.1442,0.4457,0.8026,0.8456,3.0862,0.8007,8.0992,0.614,6.2,149811,457.7670528
25003,11.4,6.0,34287.0,8.9,22.0,17.4,15.7,8.4,11.5,1.5,7.5,2.2,0.7,9.6,5.4,0.2704,0.5854,0.1048,0.2607,1.2213,0.272,0.8198,0.0646,0.5221,0.5412,1.9477,0.4438,0.3871,0.6905,1.0776,0.5533,0.8109,0.0831,0.078,0.8892,0.8262,2.6874,0.6004,6.934,0.4083,3.0,127328,926.874879
25007,8.0,3.2,43822.0,4.5,22.2,19.0,8.5,6.6,13.9,0.8,1.0,0.3,1.1,3.0,1.5,0.0809,0.1484,0.0213,0.0213,0.2719,0.015,0.829,0.1344,0.0216,0.2385,1.2235,0.0735,0.446,0.5113,0.9573,0.4887,0.1754,0.0099,0.1888,0.092,0.3457,0.8118,0.008,3.2645,0.0096,5.0,17313,103.2052785
25011,10.4,5.2,34202.0,6.9,20.3,17.7,15.1,7.0,9.2,1.2,6.2,2.7,1.0,7.0,2.3,0.2115,0.449,0.1067,0.1165,0.8837,0.1634,0.7109,0.0735,0.4629,0.2961,1.5434,0.1885,0.3206,0.631,0.9516,0.4855,0.7631,0.1044,0.155,0.6829,0.5619,2.2673,0.3706,5.646,0.2096,2.2,70935,699.2226088
25019,8.6,2.8,51270.0,4.7,14.3,21.0,9.4,7.9,14.9,1.4,0.4,0.7,0.7,6.4,2.6,0.1115,0.1035,0.0073,0.0267,0.249,0.0102,0.1687,0.3216,0.0423,0.4518,0.9844,0.0414,0.4683,0.6718,1.1401,0.5928,0.0691,0.0239,0.078,0.6043,0.6059,1.3812,0.0716,3.7547,0.0268,4.5,11101,46.1351593
25023,7.6,5.4,41343.0,7.1,17.1,22.0,11.2,8.3,18.7,2.4,8.0,2.5,1.2,6.0,2.2,0.0672,0.4876,0.0325,0.1283,0.7156,0.1159,0.3989,0.4502,0.1302,0.5234,1.5027,0.1668,0.5466,0.8039,1.3505,0.7195,0.8313,0.0971,0.2203,0.5441,0.5409,2.2337,0.3515,5.8025,0.2303,2.3,512135,658.9394949
26005,10.3,3.2,28073.0,9.3,15.6,24.6,10.3,7.5,11.4,0.7,2.8,11.4,2.1,4.3,1.1,0.2057,0.1484,0.3669,0.2913,1.0123,0.2064,0.2572,0.7927,0.0796,0.3792,1.5087,0.171,0.384,0.4642,0.8482,0.4202,0.4801,0.5189,0.5498,0.2563,0.185,1.9901,0.2506,5.3593,0.1758,4.6,115250,825.2486237
26007,14.4,6.0,25115.0,8.4,22.4,19.1,18.3,8.2,4.1,0.3,3.6,6.2,0.7,7.5,1.9,0.4723,0.5854,0.5809,0.2232,1.8618,0.4682,0.8373,0.1439,0.7281,0.5053,2.2146,0.6683,0.0707,0.227,0.2977,0.1194,0.5788,0.2939,0.078,0.7447,0.4728,2.1682,0.3222,6.5423,0.3408,6.3,28612,571.8648784
26015,8.7,5.2,28783.0,7.3,17.7,22.5,12.3,7.7,5.7,0.3,2.0,7.0,1.9,3.5,1.2,0.1166,0.449,0.3245,0.1442,1.0343,0.2121,0.4616,0.5151,0.2041,0.4126,1.5934,0.2111,0.1678,0.227,0.3948,0.1697,0.3725,0.3343,0.4817,0.1458,0.2184,1.5527,0.1102,4.5752,0.0869,4.6,60057,553.0943899
26017,16.0,6.9,26644.0,10.4,19.1,20.7,15.8,10.2,9.8,0.3,6.0,5.0,0.8,8.0,1.4,0.5831,0.7232,0.4707,0.3792,2.1562,0.558,0.5995,0.2846,0.5365,0.7905,2.2111,0.6663,0.3391,0.227,0.5661,0.2671,0.7542,0.2308,0.0981,0.7867,0.3018,2.1716,0.3241,7.105,0.4404,5.5,104786,442.2401883
26021,16.5,6.4,29311.0,10.4,18.8,22.1,14.8,9.3,25.1,1.1,6.5,5.2,1.9,8.2,2.8,0.6194,0.6545,0.2901,0.3792,1.9432,0.4914,0.5718,0.4642,0.4352,0.6832,2.1544,0.6205,0.6355,0.6087,1.2442,0.6527,0.7771,0.242,0.4817,0.8026,0.6428,2.9462,0.7364,8.288,0.6475,7.8,154807,567.7767208
26023,15.5,4.5,24249.0,10.9,17.7,23.4,14.3,9.3,9.4,1.5,3.8,13.1,1.7,6.7,5.4,0.5471,0.3299,0.6414,0.4164,1.9348,0.4879,0.4616,0.6406,0.389,0.6832,2.1744,0.6345,0.3266,0.6905,1.0171,0.5193,0.6017,0.588,0.4056,0.6425,0.8262,3.064,0.7896,8.1903,0.6315,11.1,43584,506.4130126
26027,12.1,6.7,29923.0,12.1,19.8,21.0,17.9,8.7,13.8,0.3,1.6,8.5,2.5,4.4,0.8,0.3194,0.6968,0.2576,0.4989,1.7727,0.4392,0.6679,0.3216,0.6982,0.5938,2.2815,0.7186,0.4441,0.227,0.6711,0.3184,0.298,0.4015,0.6622,0.2697,0.0936,1.725,0.1633,6.4503,0.328,7.5,51460,490.1052023
26029,10.8,4.5,32559.0,6.4,23.0,19.6,14.3,6.7,6.2,0.3,4.3,6.5,0.7,5.4,1.3,0.2369,0.3299,0.1522,0.0898,0.8088,0.1427,0.8621,0.1853,0.389,0.2537,1.6901,0.2617,0.1964,0.227,0.4234,0.1897,0.6476,0.3101,0.078,0.4435,0.2582,1.7374,0.1687,4.6597,0.0968,6.4,26219,416.329458
26037,9.3,4.0,33568.0,5.8,16.0,22.8,12.5,6.3,9.9,0.5,7.6,6.8,0.8,2.7,0.9,0.1449,0.2455,0.1261,0.0611,0.5776,0.0774,0.2891,0.5578,0.2162,0.2069,1.27,0.0847,0.3426,0.3582,0.7008,0.3349,0.8157,0.3241,0.0981,0.0726,0.1165,1.427,0.0831,3.9754,0.0401,3.8,77896,566.4183815
26041,13.3,5.3,26852.0,6.1,22.7,20.1,18.2,9.1,6.9,0.1,4.4,7.5,1.4,8.1,1.6,0.3962,0.4691,0.4564,0.0755,1.3972,0.3223,0.8478,0.2254,0.7205,0.653,2.4467,0.8214,0.2302,0.0707,0.3009,0.121,0.6571,0.3569,0.2964,0.7956,0.3792,2.4852,0.4807,6.63,0.3545,6.1,36190,1171.1005855
26043,13.3,4.4,28020.0,5.2,21.4,20.0,18.3,7.6,4.8,0.2,4.2,5.6,1.4,7.2,1.6,0.3962,0.3121,0.3717,0.0417,1.1217,0.2404,0.7889,0.2162,0.7281,0.3961,2.1293,0.5979,0.1098,0.1477,0.2575,0.099,0.6399,0.2611,0.2964,0.7112,0.3792,2.2878,0.3824,5.7963,0.2296,4.6,25570,760.9472487
26047,9.5,5.0,32455.0,6.2,20.9,19.9,12.9,7.8,8.8,0.2,6.0,5.7,1.2,5.9,1.5,0.1551,0.4166,0.1589,0.0799,0.8105,0.1439,0.7545,0.2089,0.2483,0.433,1.6447,0.2381,0.3044,0.1477,0.4521,0.2073,0.7542,0.2668,0.2203,0.5294,0.3457,2.1164,0.2993,5.0237,0.1357,8.3,33039,467.5189133
26055,10.1,4.9,33754.0,4.8,18.4,20.6,12.5,7.8,7.4,0.5,7.0,7.8,1.7,5.1,2.7,0.1949,0.3981,0.1191,0.0302,0.7423,0.122,0.5352,0.2748,0.2162,0.433,1.4592,0.1506,0.2518,0.3582,0.61,0.2884,0.7943,0.3703,0.4056,0.389,0.625,2.5842,0.5415,5.3957,0.1803,7.0,91746,464.3389181
26059,16.0,5.0,24749.0,11.7,18.6,22.1,15.0,7.8,5.1,0.5,3.1,8.7,2.2,7.4,3.6,0.5831,0.4166,0.6035,0.4712,2.0744,0.5344,0.5521,0.4642,0.4543,0.433,1.9036,0.4091,0.1324,0.3582,0.4906,0.2283,0.5202,0.411,0.5801,0.7338,0.7262,2.9713,0.7504,7.4399,0.5019,7.7,45830,598.1519701
26061,20.9,6.5,22866.0,7.2,16.6,20.2,11.8,5.1,8.1,0.7,7.8,4.7,2.5,9.4,6.9,0.8178,0.6697,0.7439,0.1347,2.3661,0.6268,0.3451,0.2353,0.1706,0.0939,0.8449,0.028,0.2802,0.4642,0.7444,0.3607,0.823,0.2146,0.6622,0.8787,0.8704,3.4489,0.9306,7.4043,0.4962,7.3,36360,1009.1001176
26063,12.9,5.4,27130.0,11.1,24.3,19.4,16.4,7.0,4.7,0.3,2.2,8.0,1.4,6.1,1.8,0.3736,0.4876,0.4344,0.4276,1.7232,0.4236,0.8988,0.1691,0.581,0.2961,1.945,0.4413,0.1047,0.227,0.3317,0.1334,0.4037,0.3824,0.2964,0.5626,0.4448,2.0899,0.2897,6.0898,0.2745,6.3,31543,836.0441842
26067,12.8,5.2,23956.0,9.9,13.9,23.4,12.0,9.8,11.6,0.3,5.1,12.7,2.3,5.3,6.0,0.3643,0.449,0.6637,0.3384,1.8154,0.4513,0.1442,0.6406,0.184,0.7469,1.7157,0.2754,0.3887,0.227,0.6157,0.2919,0.7065,0.5737,0.6049,0.4225,0.8504,3.158,0.8306,7.3048,0.478,6.2,64176,571.3181858
26075,14.1,6.8,26942.0,9.4,16.7,21.8,15.5,10.3,15.2,0.4,7.5,6.4,1.4,7.4,6.0,0.4513,0.7092,0.4494,0.2964,1.9063,0.4812,0.3566,0.418,0.5005,0.7994,2.0745,0.5559,0.476,0.297,0.773,0.3795,0.8109,0.3028,0.2964,0.7338,0.8504,2.9943,0.7599,7.7481,0.5506,6.4,158913,701.8801122
26079,17.0,7.5,23687.0,13.3,19.4,21.1,18.3,8.9,5.7,0.2,1.4,17.3,2.6,5.0,0.9,0.6494,0.7895,0.6857,0.5661,2.6907,0.7213,0.6323,0.3327,0.7281,0.6234,2.3165,0.7402,0.1678,0.1477,0.3155,0.1261,0.2579,0.7122,0.6864,0.3715,0.1165,2.1445,0.3123,7.4672,0.5083,9.5,17463,559.7433146
26087,10.1,6.4,28309.0,9.3,17.0,21.3,14.3,7.1,8.1,0.8,2.8,7.8,1.6,5.0,2.1,0.1949,0.6545,0.3564,0.2913,1.4971,0.3487,0.3897,0.3505,0.389,0.3123,1.4415,0.1439,0.2802,0.5113,0.7915,0.3875,0.4801,0.3703,0.3703,0.3715,0.5244,2.1166,0.2999,5.8467,0.2382,7.4,88202,644.5913345
26091,12.2,5.1,26958.0,9.2,17.8,21.5,15.7,9.4,13.2,1.0,3.6,6.4,1.2,5.4,5.3,0.3245,0.4303,0.4478,0.2853,1.4879,0.3446,0.4715,0.3747,0.5221,0.6972,2.0655,0.5473,0.4295,0.5791,1.0086,0.5154,0.5788,0.3028,0.2203,0.4435,0.8227,2.3681,0.4206,6.9301,0.4076,5.9,98474,749.6330508
26093,5.6,4.2,38399.0,4.6,15.9,22.2,10.4,5.8,5.6,0.3,4.7,5.3,1.0,3.3,0.7,0.0226,0.2745,0.0535,0.0242,0.3748,0.029,0.2811,0.4756,0.0847,0.1487,0.9901,0.0433,0.1585,0.227,0.3855,0.1665,0.6819,0.2455,0.155,0.121,0.0729,1.2763,0.0516,3.0267,0.0067,4.0,188482,565.2457507
26099,11.3,5.7,31104.0,10.3,16.2,21.5,14.0,8.3,20.4,2.5,7.9,3.7,1.8,6.1,1.0,0.2659,0.5344,0.208,0.3709,1.3792,0.3166,0.3098,0.3747,0.3524,0.5234,1.5603,0.1961,0.568,0.8112,1.3792,0.7386,0.8255,0.1601,0.4457,0.5626,0.1525,2.1464,0.313,6.4651,0.3296,5.7,868704,479.2481812
26103,16.4,6.1,26290.0,4.7,17.8,18.1,14.3,6.9,7.8,0.6,7.7,5.2,1.1,6.0,6.4,0.6111,0.6032,0.4968,0.0267,1.7378,0.4287,0.4715,0.0895,0.389,0.2792,1.2292,0.0748,0.2668,0.4187,0.6855,0.3276,0.8195,0.242,0.1888,0.5441,0.8602,2.6546,0.5804,6.3071,0.3057,5.3,66939,1809.0388363
26105,15.1,6.1,28812.0,7.6,22.4,20.5,16.4,8.3,8.5,0.3,3.9,10.5,1.1,5.8,1.6,0.5229,0.6032,0.3217,0.1681,1.6159,0.392,0.8373,0.2642,0.581,0.5234,2.2059,0.6625,0.2958,0.227,0.5228,0.2426,0.6145,0.483,0.1888,0.5142,0.3792,2.1797,0.327,6.5243,0.3376,6.8,28884,494.971857
26107,21.3,7.0,23182.0,10.5,17.7,18.7,15.4,8.0,8.6,0.1,4.7,15.6,2.1,6.8,6.9,0.8306,0.7347,0.721,0.3868,2.6731,0.7156,0.4616,0.1188,0.4906,0.4712,1.5422,0.1878,0.3002,0.0707,0.3709,0.1573,0.6819,0.6663,0.5498,0.6565,0.8704,3.4249,0.9258,8.0111,0.5975,6.5,43264,555.1167513
26109,12.8,4.4,27609.0,7.6,22.9,18.8,18.3,7.6,6.9,0.2,3.7,8.6,1.2,7.8,1.6,0.3643,0.3121,0.4,0.1681,1.2445,0.2768,0.8583,0.1242,0.7281,0.3961,2.1067,0.5785,0.2302,0.1477,0.3779,0.1611,0.5931,0.4059,0.2203,0.7685,0.3792,2.367,0.4193,6.0961,0.2764,4.7,23234,1044.040376
26111,10.8,6.0,34497.0,5.7,17.6,21.6,13.6,7.3,8.4,0.2,6.5,8.9,1.1,6.1,1.6,0.2369,0.5854,0.0994,0.0579,0.9796,0.1987,0.4527,0.3862,0.3091,0.3435,1.4915,0.1624,0.2919,0.1477,0.4396,0.1987,0.7771,0.4206,0.1888,0.5626,0.3792,2.3283,0.3999,5.239,0.1618,4.8,83389,516.2621954
26113,15.6,6.3,22850.0,11.2,19.9,23.1,18.7,7.3,5.9,0.4,1.0,17.0,3.2,3.7,1.2,0.5538,0.6376,0.7446,0.433,2.369,0.6271,0.6788,0.6049,0.7574,0.3435,2.3846,0.7873,0.1802,0.297,0.4772,0.2209,0.1754,0.7046,0.7953,0.171,0.2184,2.0647,0.2802,7.2955,0.4755,8.9,15006,564.7875515
26115,10.6,4.9,30295.0,8.8,16.9,21.9,13.7,8.0,8.6,0.3,5.1,7.8,1.2,5.6,0.9,0.2239,0.3981,0.2414,0.2499,1.1133,0.2389,0.3763,0.4323,0.32,0.4712,1.5998,0.2159,0.3002,0.227,0.5272,0.2455,0.7065,0.3703,0.2203,0.4846,0.1165,1.8982,0.2187,5.1385,0.1494,4.7,149699,549.3461445
26117,16.5,5.1,23018.0,12.1,16.6,22.6,17.8,9.8,8.2,0.4,2.7,15.0,1.8,6.3,4.2,0.6194,0.4303,0.7312,0.4989,2.2798,0.5971,0.3451,0.5304,0.6896,0.7469,2.312,0.7367,0.2843,0.297,0.5813,0.2751,0.4677,0.6504,0.4457,0.5906,0.7689,2.9233,0.7233,8.0964,0.6127,8.1,63209,705.3282602
26121,17.1,7.4,24101.0,9.2,16.0,23.4,15.6,11.1,23.6,0.3,6.9,6.3,1.8,7.8,4.0,0.6583,0.779,0.651,0.2853,2.3736,0.6293,0.2891,0.6406,0.51,0.8682,2.3079,0.7348,0.617,0.227,0.844,0.418,0.7918,0.2983,0.4457,0.7685,0.7561,3.0604,0.788,8.5859,0.7035,5.3,173043,503.8879584
26123,17.8,6.1,24005.0,13.2,18.4,22.8,18.7,8.0,9.4,0.8,1.5,22.5,2.5,4.7,1.7,0.6959,0.6032,0.6592,0.561,2.5193,0.6723,0.5352,0.5578,0.7574,0.4712,2.3216,0.7456,0.3266,0.5113,0.8379,0.4132,0.2798,0.8373,0.6622,0.32,0.4126,2.5119,0.4963,8.1907,0.6318,6.4,48142,838.8965274
26127,17.0,7.4,23018.0,14.1,20.0,23.2,17.3,9.1,18.1,2.9,1.2,18.6,4.4,5.4,2.7,0.6494,0.779,0.7312,0.6078,2.7674,0.7436,0.6851,0.6176,0.6558,0.653,2.6115,0.8914,0.5342,0.8386,1.3728,0.7348,0.2216,0.7466,0.8962,0.4435,0.625,2.9329,0.7281,9.6846,0.858,9.9,26417,538.0930152
26133,19.6,6.9,22142.0,11.8,20.2,22.8,18.2,9.1,5.3,0.3,2.0,18.0,2.3,8.0,2.1,0.7723,0.7232,0.7911,0.4756,2.7622,0.7411,0.7036,0.5578,0.7205,0.653,2.6349,0.9016,0.1429,0.227,0.3699,0.155,0.3725,0.7326,0.6049,0.7867,0.5244,3.0211,0.7724,8.7881,0.7401,10.1,23232,566.2859003
26137,15.0,5.6,26829.0,7.9,20.2,21.2,18.0,8.9,5.6,0.1,2.5,8.9,2.3,5.8,1.8,0.5127,0.5172,0.4583,0.1907,1.6789,0.4083,0.7036,0.3419,0.7055,0.6234,2.3744,0.7816,0.1585,0.0707,0.2292,0.0837,0.4448,0.4206,0.6049,0.5142,0.4448,2.4293,0.4508,6.7118,0.3694,6.8,24397,515.0267957
26139,8.5,3.9,30558.0,7.4,14.1,24.4,10.2,6.7,16.0,1.8,7.5,6.4,1.7,4.4,3.4,0.1048,0.2334,0.2306,0.1522,0.721,0.1182,0.1541,0.774,0.0755,0.2537,1.2573,0.0805,0.4979,0.7326,1.2305,0.6469,0.8109,0.3028,0.4056,0.2697,0.7103,2.4993,0.4877,5.7081,0.2172,4.2,284034,563.5167987
26145,17.7,7.5,26625.0,10.5,18.2,21.6,16.6,10.7,30.5,0.7,6.3,3.7,1.3,9.2,3.3,0.6914,0.7895,0.4713,0.3868,2.339,0.6178,0.5113,0.3862,0.5969,0.8383,2.3327,0.7536,0.6985,0.4642,1.1627,0.6065,0.7673,0.1601,0.2604,0.8685,0.7014,2.7577,0.6399,8.5921,0.7048,5.3,192778,800.4651324
26147,13.3,6.7,29356.0,9.5,17.7,21.4,16.9,8.3,8.8,0.3,4.5,6.2,1.0,6.6,1.1,0.3962,0.6968,0.2882,0.3069,1.6881,0.4108,0.4616,0.3629,0.6256,0.5234,1.9735,0.4632,0.3044,0.227,0.5314,0.2483,0.6654,0.2939,0.155,0.6323,0.185,1.9316,0.2289,6.1246,0.279,5.6,159566,721.3116738
26149,15.6,5.2,25136.0,12.9,16.9,24.8,15.4,9.7,13.4,1.5,4.2,7.7,2.4,8.1,1.2,0.5538,0.449,0.5787,0.5438,2.1253,0.5478,0.3763,0.8106,0.4906,0.7316,2.4091,0.8004,0.4333,0.6905,1.1238,0.5858,0.6399,0.3639,0.6313,0.7956,0.2184,2.6491,0.5756,8.3073,0.6516,8.1,60897,500.5952855
26151,15.6,7.0,24835.0,12.1,20.5,21.8,17.8,7.6,5.9,0.6,2.3,10.9,1.4,6.1,1.5,0.5538,0.7347,0.599,0.4989,2.3864,0.6331,0.7249,0.418,0.6896,0.3961,2.2286,0.6784,0.1802,0.4187,0.5989,0.2814,0.4171,0.4963,0.2964,0.5626,0.3457,2.1181,0.3002,7.332,0.4834,10.1,41376,962.5698448
26155,11.4,5.0,27398.0,7.6,17.4,21.7,15.4,8.2,5.8,0.1,4.8,5.4,0.8,5.5,1.0,0.2704,0.4166,0.414,0.1681,1.2691,0.2822,0.432,0.3999,0.4906,0.5053,1.8278,0.3531,0.1748,0.0707,0.2455,0.0926,0.6874,0.2518,0.0981,0.4677,0.1525,1.6575,0.1401,4.9999,0.1325,5.7,68493,530.959114
26157,15.4,6.4,24968.0,10.7,19.3,21.0,18.9,6.7,6.5,0.3,1.8,9.6,2.1,5.1,2.3,0.5401,0.6545,0.5908,0.3996,2.185,0.5688,0.6234,0.3216,0.7714,0.2537,1.9701,0.462,0.2114,0.227,0.4384,0.1971,0.3391,0.4467,0.5498,0.389,0.5619,2.2865,0.382,6.88,0.3959,5.9,53250,804.5074011
26159,15.5,6.2,26771.0,12.8,17.0,23.7,15.0,8.3,18.7,1.8,3.8,12.3,2.7,5.7,1.9,0.5471,0.6207,0.4605,0.539,2.1673,0.5621,0.3897,0.6826,0.4543,0.5234,2.05,0.531,0.5466,0.7326,1.2792,0.6762,0.6017,0.561,0.7065,0.5002,0.4728,2.8422,0.6842,8.3387,0.6589,8.4,75272,607.7948606
26165,16.3,6.1,22760.0,10.5,18.1,23.4,15.9,10.2,5.4,0.2,3.2,14.1,1.8,6.4,0.9,0.6032,0.6032,0.7506,0.3868,2.3438,0.6191,0.5021,0.6406,0.547,0.7905,2.4802,0.8376,0.1506,0.1477,0.2983,0.1197,0.5333,0.6227,0.4457,0.6043,0.1165,2.3225,0.3945,7.4448,0.5035,8.2,33111,564.9246482
27003,6.1,3.7,35806.0,6.1,13.0,24.1,10.0,8.8,18.0,1.8,10.1,3.1,1.9,4.5,0.9,0.0303,0.2054,0.0803,0.0755,0.3915,0.0322,0.1035,0.7405,0.0646,0.6065,1.5151,0.1748,0.533,0.7326,1.2656,0.6663,0.8803,0.1258,0.4817,0.2846,0.1165,1.8889,0.2136,5.0611,0.1404,4.1,347431,421.9783855
27005,12.3,3.6,29710.0,7.4,19.8,24.5,13.4,8.1,13.6,0.3,6.0,9.7,1.7,5.7,1.4,0.3309,0.1946,0.2704,0.1522,0.9481,0.1908,0.6679,0.7854,0.2923,0.49,2.2356,0.6848,0.4394,0.227,0.6664,0.3158,0.7542,0.4499,0.4056,0.5002,0.3018,2.4117,0.439,6.2618,0.299,7.2,33773,1315.0845156
27015,7.8,2.0,30373.0,7.4,20.4,22.0,10.4,7.9,6.4,0.5,8.4,2.3,0.7,5.0,4.6,0.0748,0.0487,0.2379,0.1522,0.5136,0.0608,0.7163,0.4502,0.0847,0.4518,1.703,0.2684,0.2085,0.3582,0.5667,0.2674,0.843,0.0866,0.078,0.3715,0.7905,2.1696,0.3228,4.9529,0.1274,4.0,25211,611.0862976
27017,12.0,4.2,28117.0,5.9,16.7,22.7,12.7,8.9,11.8,0.1,5.4,8.2,1.9,4.9,6.1,0.3127,0.2745,0.3631,0.0659,1.0162,0.2073,0.3566,0.545,0.2356,0.6234,1.7606,0.3047,0.3964,0.0707,0.4671,0.2152,0.723,0.3916,0.4817,0.3572,0.8523,2.8058,0.6641,6.0497,0.2666,4.2,35540,861.3035964
27023,9.9,2.7,30168.0,9.3,20.5,23.2,13.6,8.4,12.2,2.0,10.7,2.3,1.9,5.4,2.2,0.1812,0.0949,0.2478,0.2913,0.8152,0.1449,0.7249,0.6176,0.3091,0.5412,2.1928,0.6492,0.4062,0.7631,1.1693,0.6106,0.8892,0.0866,0.4817,0.4435,0.5409,2.4419,0.4575,6.6192,0.3522,8.0,12010,581.1084028
27025,5.6,4.1,33927.0,5.7,14.4,23.1,11.9,7.8,6.4,0.1,5.4,3.7,1.2,4.4,3.4,0.0226,0.2611,0.115,0.0579,0.4566,0.0449,0.1745,0.6049,0.1767,0.433,1.3891,0.1226,0.2085,0.0707,0.2792,0.1086,0.723,0.1601,0.2203,0.2697,0.7103,2.0834,0.2862,4.2083,0.0592,3.9,54727,414.9042922
