FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE
55083,37819,39.47,40.79,19.74
55085,35305,35.94,42.38,21.68
55087,186145,46.08,38.87,15.04
55089,87741,45.69,39.68,14.64
55091,7280,45.12,35.8,19.08
55093,40243,45.17,39.57,15.26
55095,43678,36.58,43.37,20.04
55097,67968,40.24,41.21,18.55
55099,13325,32.59,39.71,27.7
55101,192913,37.85,41.61,20.54
55103,17177,35.75,41.29,22.96
55105,161785,41.39,39.68,18.93
55107,14151,29.64,45.98,24.38
55109,90437,49.56,37.35,13.09
55111,64251,41.17,38.61,20.22
55113,16375,27.4,45.38,27.22
55115,40637,37.01,40.34,22.66
55117,113431,42.26,40.6,17.14
55119,20286,32.54,46.08,21.37
55121,29624,43.94,38.08,17.98
55123,30752,35.33,38.68,25.99
55125,22089,26.94,46.64,26.42
55127,101469,40.17,42.31,17.52
55129,15704,32.92,43.21,23.87
55131,135820,46.63,39.03,14.34
55133,401312,49.18,36.36,14.46
55135,50755,39.47,39.9,20.63
55137,23320,33.09,43.19,23.72
55139,166098,41.14,40.75,18.1
55141,72897,38.91,39.35,21.74
56001,36752,39.05,45.56,15.39
56003,11738,28.37,49.13,22.5
56005,46046,43.89,42.52,13.59
56007,14205,29.88,47.71,22.41
56009,13785,34.31,49.19,16.5
56011,7580,40.88,40.01,19.1
56013,38641,27.26,47.05,25.7
56015,12125,35.8,41.53,22.66
56017,4394,24.99,46.31,28.7
56019,8415,30.3,54.08,15.61
56021,98964,42.54,41.12,16.34
56023,19813,30.81,53.69,15.49
56025,78946,37.73,45.09,17.19
56027,2096,26.29,46.95,26.77
56029,28857,32.98,45.99,21.03
56031,8333,24.98,56.41,18.6
56033,29907,40.44,44.28,15.28
56035,9813,33.97,44.11,21.92
56037,41888,40.53,42.45,17.02
56039,23390,31.0,49.45,19.55
56041,20183,38.37,46.31,15.32
56043,7738,33.61,41.55,24.84
56045,6664,27.87,50.53,21.61
